date,sector,domestic_mean,domestic_std,domestic_count
2020-11-03,2차전지,0.9065442,0.19899994,27
2020-11-04,2차전지,0.87456226,0.24973516,4
2020-11-05,2차전지,0.9996898,0.0005183265,18
2020-11-06,2차전지,0.8803263,0.19594994,13
2020-11-07,2차전지,0.33810577,,1
2020-11-08,2차전지,0.8704769,0.21083738,3
2020-11-09,2차전지,0.851671,0.23474577,17
2020-11-10,2차전지,0.5235212,0.03289174,2
2020-11-11,2차전지,0.8332773,0.28862038,3
2020-11-12,2차전지,0.7408771,0.24680309,5
2020-11-13,2차전지,0.5920213,0.3090356,7
2020-11-14,2차전지,0.49999166,,1
2020-11-15,2차전지,0.7043484,0.28745526,2
2020-11-16,2차전지,0.7929641,0.22948286,7
2020-11-17,2차전지,0.7500266,0.28854823,4
2020-11-18,2차전지,0.999918,9.904509e-06,2
2020-11-19,2차전지,0.8676023,0.24527858,4
2020-11-20,2차전지,0.50000626,,1
2020-11-22,2차전지,0.99992067,,1
2020-11-23,2차전지,0.59454674,0.20152652,5
2020-11-24,2차전지,0.74892664,0.26571056,8
2020-11-25,2차전지,0.7498362,0.28868705,4
2020-11-26,2차전지,0.63110393,0.24603288,4
2020-11-27,2차전지,0.7994683,0.27332252,5
2020-11-29,2차전지,0.74758685,0.3568531,2
2020-11-30,2차전지,0.8727664,0.24786441,4
2020-12-01,2차전지,0.50001556,5.3947965e-06,2
2020-12-02,2차전지,0.6000494,0.22353102,5
2020-12-03,2차전지,0.74997413,0.3534851,2
2020-12-04,2차전지,0.643106,0.24003056,7
2020-12-06,2차전지,0.6404357,,1
2020-12-07,2차전지,0.74968535,0.27410015,6
2020-12-08,2차전지,0.87493086,0.24994291,4
2020-12-09,2차전지,0.99967533,0.000262988,11
2020-12-10,2차전지,0.7499974,0.35343897,2
2020-12-11,2차전지,0.7464429,0.26280653,8
2020-12-12,2차전지,0.50008017,,1
2020-12-13,2차전지,0.7329584,0.34277102,2
2020-12-14,2차전지,0.86541504,,1
2020-12-15,2차전지,0.57658464,0.1705399,5
2020-12-16,2차전지,0.93986166,0.16927928,17
2020-12-17,2차전지,0.92101794,0.12654528,3
2020-12-18,2차전지,0.78096,0.30964556,2
2020-12-20,2차전지,0.51293814,,1
2020-12-22,2차전지,0.6670335,0.40753758,6
2020-12-23,2차전지,0.50000185,,1
2020-12-24,2차전지,0.92690027,0.10326138,2
2020-12-27,2차전지,0.50220865,,1
2020-12-28,2차전지,0.500008,,1
2020-12-29,2차전지,0.5001106,0.70671266,2
2020-12-30,2차전지,0.74996185,0.35349202,2
2021-01-01,2차전지,0.50000584,,1
2021-01-02,2차전지,0.5000458,,1
2021-01-03,2차전지,0.59210867,0.22555791,5
2021-01-04,2차전지,0.56270754,0.32024366,8
