date,sector,global_mean,global_std,global_count
2023-05-19,2차전지,0.509639,0.023383576,2
2023-05-21,2차전지,0.52162063,,1
2023-05-23,2차전지,0.6486601,0.24048989,3
2023-05-25,2차전지,0.5819374,,1
2023-05-26,2차전지,0.5157235,,1
2023-05-30,2차전지,0.5344068,,1
2023-05-31,2차전지,0.0397323,,1
2023-06-06,2차전지,0.50031173,,1
2023-06-08,2차전지,0.6265396,,1
2023-06-09,2차전지,0.3758093,0.20152302,2
2023-06-14,2차전지,0.50388205,,1
2023-06-15,2차전지,0.5079173,,1
2023-06-16,2차전지,0.7835918,,1
2023-06-18,2차전지,0.46483022,,1
2023-06-19,2차전지,0.8997817,,1
2023-06-20,2차전지,0.24893865,0.2934642,2
2023-06-21,2차전지,0.39166582,0.17832668,2
2023-06-22,2차전지,0.4920898,0.292808,4
2023-06-23,2차전지,0.041778866,,1
2023-06-25,2차전지,0.4917371,,1
2023-06-26,2차전지,0.34179047,0.27634233,2
2023-06-27,2차전지,0.27457252,0.26652384,2
2023-06-29,2차전지,0.056065686,,1
2023-07-02,2차전지,0.24851745,0.2903665,2
2023-07-03,2차전지,0.3436733,,1
2023-07-05,2차전지,0.51207733,0.007694413,2
2023-07-07,2차전지,0.50593716,,1
2023-07-11,2차전지,0.34344405,0.22878863,2
2023-07-12,2차전지,0.54218113,,1
2023-07-13,2차전지,0.11608732,,1
2023-07-14,2차전지,0.25412053,0.23569106,2
2023-07-15,2차전지,0.49975505,,1
2023-07-16,2차전지,0.52896976,,1
2023-07-17,2차전지,0.27370143,0.3599479,2
2023-07-19,2차전지,0.96499586,,1
2023-07-21,2차전지,0.04270734,,1
2023-07-26,2차전지,0.37768796,0.2531159,6
2023-07-28,2차전지,0.5008174,0.00898419,2
2023-08-01,2차전지,0.5015348,,1
2023-08-03,2차전지,0.2891187,,1
2023-08-05,2차전지,0.32548097,,1
2023-08-06,2차전지,0.039165664,,1
2023-08-07,2차전지,0.11916302,0.014017705,2
2023-08-12,2차전지,0.520901,,1
2023-08-13,2차전지,0.4206114,0.2876298,3
2023-08-14,2차전지,0.2525494,,1
2023-08-17,2차전지,0.2506257,0.20751137,3
2023-08-18,2차전지,0.42110157,0.13558757,5
2023-08-19,2차전지,0.58939695,,1
2023-08-20,2차전지,0.25290242,,1
2023-08-21,2차전지,0.046469837,,1
2023-08-22,2차전지,0.5053143,,1
2023-08-23,2차전지,0.6172946,,1
2023-08-31,2차전지,0.5580283,0.14959523,3
2023-09-03,2차전지,0.04799,,1
2023-09-04,2차전지,0.54106575,,1
2023-09-05,2차전지,0.6258821,0.20205969,4
2023-09-06,2차전지,0.51424265,0.09092142,2
2023-09-07,2차전지,0.2329217,0.011062894,2
2023-09-08,2차전지,0.27851567,0.3044173,2
2023-09-12,2차전지,0.41245863,,1
2023-09-13,2차전지,0.37758347,0.49987653,2
2023-09-14,2차전지,0.5079636,0.057292886,2
2023-09-15,2차전지,0.60167193,0.4891503,2
2023-09-16,2차전지,0.37111259,0.2886944,3
2023-09-20,2차전지,0.52509826,,1
2023-09-22,2차전지,0.23994336,,1
2023-09-23,2차전지,0.24460113,0.2268965,3
2023-09-25,2차전지,0.031081643,,1
2023-09-26,2차전지,0.35311434,0.27485153,2
2023-09-28,2차전지,0.62479043,0.16643094,3
2023-10-02,2차전지,0.50769,,1
