date,ticker,name,end,AUM,log_return_t+5
2022-02-11,157450,TIGER 단기통안채,99576,1595006,0.0002510330021170404
2022-02-14,157450,TIGER 단기통안채,99576,1390356,0.00020083144284654963
2022-02-15,157450,TIGER 단기통안채,99581,1815531,0.0002008213600355191
2022-02-16,157450,TIGER 단기통안채,99581,1327551,0.000301216918620284
2022-02-17,157450,TIGER 단기통안채,99591,1014222,0.00030118667777756514
2022-02-18,157450,TIGER 단기통안채,99601,618984,0.0002509700003638926
2022-02-21,157450,TIGER 단기통안채,99596,1040661,0.00035135800227870106
2022-02-22,157450,TIGER 단기통안채,99601,1483668,0.00035134036710005034
2022-02-23,157450,TIGER 단기통안채,99611,1695014,0.0003011262143086668
2022-02-24,157450,TIGER 단기통안채,99621,1444511,0.0003010959916771583
2022-02-25,157450,TIGER 단기통안채,99626,1247493,0.0003010808826342526
2022-02-28,157450,TIGER 단기통안채,99631,1266300,0.00029103170945710133
2022-03-02,157450,TIGER 단기통안채,99636,812966,0.000291017106835767
2022-03-03,157450,TIGER 단기통안채,99641,1460613,0.00029100250567815067
2022-03-04,157450,TIGER 단기통안채,99651,1403971,0.0002909733077594012
2022-03-07,157450,TIGER 단기통안채,99656,805013,0.0001906376836267043
2022-03-08,157450,TIGER 단기통안채,99660,1461758,0.00030097818135388366
2022-03-10,157450,TIGER 단기통안채,99665,304536,0.0003009630841344091
2022-03-11,157450,TIGER 단기통안채,99670,1943027,0.00020064205524761292
2022-03-14,157450,TIGER 단기통안채,99680,792056,0.0002507711225128162
2022-03-15,157450,TIGER 단기통안채,99675,1011624,0.0002006319914453769
2022-03-16,157450,TIGER 단기통안채,99690,2663654,0.00010030593318077763
2022-03-17,157450,TIGER 단기통안채,99695,106036,5.015170892974652e-05
2022-03-18,157450,TIGER 단기통안채,99690,407758,0.0002006018060889403
2022-03-21,157450,TIGER 단기통안채,99705,1634954,-0.00010030090279222748
2022-03-22,157450,TIGER 단기통안채,99695,1089166,0.00010030090279222748
2022-03-23,157450,TIGER 단기통안채,99700,2001361,5.0149193862480956e-05
2022-03-24,157450,TIGER 단기통안채,99700,1948063,0.00015044003739106415
2022-03-25,157450,TIGER 단기통안채,99710,245369,0.0
2022-03-28,157450,TIGER 단기통안채,99695,526273,0.0002507333964931746
2022-03-29,157450,TIGER 단기통안채,99705,69612,0.0001002908435285832
2022-03-30,157450,TIGER 단기통안채,99705,1275736,0.0001002908435285832
2022-03-31,157450,TIGER 단기통안채,99715,1754126,0.0002005515173433281
2022-04-01,157450,TIGER 단기통안채,99710,1822667,0.00020056157307557498
2022-04-04,157450,TIGER 단기통안채,99720,203508,-5.014165017236394e-05
2022-04-05,157450,TIGER 단기통안채,99715,420565,0.0001504174085926735
2022-04-06,157450,TIGER 단기통안채,99715,1516334,0.0002005515173433281
2022-04-07,157450,TIGER 단기통안채,99735,374275,-0.00035099155473439225
2022-04-08,157450,TIGER 단기통안채,99730,381345,-0.0002507082521212567
2022-04-11,157450,TIGER 단기통안채,99715,1677515,-0.0001002908435285832
2022-04-12,157450,TIGER 단기통안채,99730,2193848,-0.00010027575842030956
2022-04-13,157450,TIGER 단기통안채,99735,1201777,-0.0002005515173433281
2022-04-14,157450,TIGER 단기통안채,99700,1823272,0.00035099155473439225
2022-04-15,157450,TIGER 단기통안채,99705,2649593,0.0003008423608719113
2022-04-18,157450,TIGER 단기통안채,99705,1578342,0.00045122960831811554
2022-04-19,157450,TIGER 단기통안채,99720,57047,0.00039101860844503733
2022-04-20,157450,TIGER 단기통안채,99715,2877533,0.0004010628218402701
2022-04-21,157450,TIGER 단기통안채,99735,2290352,0.00034084529963607224
2022-04-22,157450,TIGER 단기통안채,99735,960631,0.0004911813008803279
2022-04-25,157450,TIGER 단기통안채,99750,2623976,0.0002906845641899025
2022-04-26,157450,TIGER 단기통안채,99759,18281,0.00035078400584254155
2022-04-26,423160,KODEX KOFR금리액티브(합성),98315,21692,0.00034576740367953107
2022-04-27,157450,TIGER 단기통안채,99755,2605092,0.00029066999638338586
2022-04-27,423160,KODEX KOFR금리액티브(합성),98315,222,0.00034576740367953107
2022-04-28,157450,TIGER 단기통안채,99769,986406,0.0003507488523872837
2022-04-28,423160,KODEX KOFR금리액티브(합성),98324,72,0.00035590264912954694
2022-04-29,157450,TIGER 단기통안채,99784,2245528,0.00030060421673461235
2022-04-29,423160,KODEX KOFR금리액티브(합성),98329,1707,0.00030505165777938714
2022-05-02,157450,TIGER 단기통안채,99779,206524,0.0004008056246611602
2022-05-02,423160,KODEX KOFR금리액티브(합성),98349,40692,0.00010167354666457129
2022-05-03,157450,TIGER 단기통안채,99794,9542,0.0002003927704983255
2022-05-03,423160,KODEX KOFR금리액티브(합성),98349,1442,0.00010167354666457129
2022-05-04,157450,TIGER 단기통안채,99784,1734352,0.0005009568380174301
2022-05-04,423160,KODEX KOFR금리액티브(합성),98349,238,0.00020333675687034258
2022-05-06,157450,TIGER 단기통안채,99804,2433142,0.00040070524658553097
2022-05-06,423160,KODEX KOFR금리액티브(합성),98359,1138,0.00025413864924850316
2022-05-09,157450,TIGER 단기통안채,99814,573260,0.000250434505172592
2022-05-09,423160,KODEX KOFR금리액티브(합성),98359,61,0.00025413864924850316
2022-05-10,157450,TIGER 단기통안채,99819,1877044,0.00010017631039005437
2022-05-10,423160,KODEX KOFR금리액티브(합성),98359,741,0.000294794840176138
2022-05-11,157450,TIGER 단기통안채,99814,1636698,0.00015026822907238113
2022-05-11,423160,KODEX KOFR금리액티브(합성),98359,0,0.0003456127545184984
2022-05-12,157450,TIGER 단기통안채,99834,34137,5.0081883889774303e-05
2022-05-12,423160,KODEX KOFR금리액티브(합성),98369,749,0.00024394954431272708
2022-05-13,157450,TIGER 단기통안채,99844,1268459,5.007686800340139e-05
2022-05-13,423160,KODEX KOFR금리액티브(합성),98384,113,0.00024391235537102318
2022-05-16,157450,TIGER 단기통안채,99839,230895,0.00015023060426067048
2022-05-16,423160,KODEX KOFR금리액티브(합성),98384,426,0.00024391235537102318
2022-05-17,157450,TIGER 단기통안채,99829,1251877,0.00029045456343013143
2022-05-17,423160,KODEX KOFR금리액티브(합성),98388,107,0.00029470796178898695
2022-05-18,157450,TIGER 단기통안채,99829,3250648,0.0003405244108769523
2022-05-18,423160,KODEX KOFR금리액티브(합성),98393,58,0.00029469298793038945
2022-05-19,157450,TIGER 단기통안채,99839,1464097,0.00010015624382475607
2022-05-19,423160,KODEX KOFR금리액티브(합성),98393,99,0.00029469298793038945
2022-05-20,157450,TIGER 단기통안채,99849,41176,-0.00020032251992496697
2022-05-20,423160,KODEX KOFR금리액티브(합성),98408,104,0.0003352823769393609
2022-05-23,157450,TIGER 단기통안채,99854,74589,-0.00020031248815044478
2022-05-23,423160,KODEX KOFR금리액티브(합성),98408,945,0.0003860729319384859
2022-05-24,157450,TIGER 단기통안채,99858,7486,-0.00024037017121969484
2022-05-24,423160,KODEX KOFR금리액티브(합성),98417,478,0.00034540911004299346
2022-05-25,157450,TIGER 단기통안채,99863,4023207,-9.012753051607092e-05
2022-05-25,423160,KODEX KOFR금리액티브(합성),98422,340,0.0003860180257415635
2022-05-26,157450,TIGER 단기통안채,99849,2471650,0.00019026923153653286
2022-05-26,423160,KODEX KOFR금리액티브(합성),98422,6,0.0004875769553969178
2022-05-27,157450,TIGER 단기통안채,99829,1722795,0.00029045456343013143
2022-05-27,423160,KODEX KOFR금리액티브(합성),98441,389,0.0003859435351589724
2022-05-30,157450,TIGER 단기통안채,99834,4091255,0.00034050735925106324
2022-05-30,423160,KODEX KOFR금리액티브(합성),98446,783,0.0003351529801598474
2022-05-31,157450,TIGER 단기통안채,99834,1912710,0.0006408587726589587
2022-05-31,423160,KODEX KOFR금리액티브(합성),98451,357,0.00033513596170209325
2022-06-02,157450,TIGER 단기통안채,99854,4469316,0.000490596084070205
2022-06-02,423160,KODEX KOFR금리액티브(합성),98460,555,0.0003960215121896482
2022-06-03,157450,TIGER 단기통안채,99868,1681131,0.0003504012129695866
2022-06-03,423160,KODEX KOFR금리액티브(합성),98470,1481,0.0003858298944194871
2022-06-07,157450,TIGER 단기통안채,99858,104215,0.000450538401000955
2022-06-07,423160,KODEX KOFR금리액티브(합성),98479,750,0.0002944356755474331
2022-06-08,157450,TIGER 단기통안채,99868,112530,0.0003003514134078955
2022-06-08,423160,KODEX KOFR금리액티브(합성),98479,3567,0.0003959451210882037
2022-06-09,157450,TIGER 단기통안채,99898,1427518,-0.00015016443033211146
2022-06-09,423160,KODEX KOFR금리액티브(합성),98484,584,0.00034517416409585167
2022-06-10,157450,TIGER 단기통안채,99903,408347,-0.00015015691425723787
2022-06-10,423160,KODEX KOFR금리액티브(합성),98499,618,0.0003958647412343197
2022-06-13,157450,TIGER 단기통안채,99903,44887,-0.00015015691425723787
2022-06-13,423160,KODEX KOFR금리액티브(합성),98508,2050,0.00035523798780978666
2022-06-14,157450,TIGER 단기통안채,99903,38597,-5.004979956169109e-05
2022-06-14,423160,KODEX KOFR금리액티브(합성),98508,663,0.00035523798780978666
2022-06-15,157450,TIGER 단기통안채,99898,27226,0.00010009709426483937
2022-06-15,423160,KODEX KOFR금리액티브(합성),98518,1245,0.00035520193603311156
2022-06-16,157450,TIGER 단기통안채,99883,19143,0.00030030631469557534
2022-06-16,423160,KODEX KOFR금리액티브(합성),98518,309,0.00040593477185701943
2022-06-17,157450,TIGER 단기통안채,99888,22209,0.00035033106643744816
2022-06-17,423160,KODEX KOFR금리액티브(합성),98538,2316,0.00035512985442487377
2022-06-20,157450,TIGER 단기통안채,99888,387255,0.00035033106643744816
2022-06-20,423160,KODEX KOFR금리액티브(합성),98543,265,0.00035511183859426865
2022-06-21,157450,TIGER 단기통안채,99898,1033099,0.00030026122952442336
2022-06-21,423160,KODEX KOFR금리액티브(합성),98543,473,0.0004058318085800039
2022-06-22,157450,TIGER 단기통안채,99908,260858,0.000150126857477062
2022-06-22,423160,KODEX KOFR금리액티브(합성),98553,4593,0.0003043584148159084
2022-06-23,157450,TIGER 단기통안채,99913,4621,0.0003002161578855578
2022-06-23,423160,KODEX KOFR금리액티브(합성),98558,1489,0.00035505780206790405
2022-06-24,157450,TIGER 단기통안채,99923,825103,0.00020013409050712028
2022-06-24,423160,KODEX KOFR금리액티브(합성),98573,2181,0.00040570832157094117
2022-06-27,157450,TIGER 단기통안채,99923,16323,0.00020013409050712028
2022-06-27,423160,KODEX KOFR금리액티브(합성),98578,103274,0.00040568774771010396
2022-06-28,157450,TIGER 단기통안채,99928,16399,0.00020012407759573136
2022-06-28,423160,KODEX KOFR금리액티브(합성),98583,632,0.0003549677777243687
2022-06-29,157450,TIGER 단기통안채,99923,703535,0.00034020412575408443
2022-06-29,423160,KODEX KOFR금리액티브(합성),98583,103730,0.0003549677777243687
2022-06-30,157450,TIGER 단기통안채,99943,1396289,0.00014007003524696415
2022-06-30,423160,KODEX KOFR금리액티브(합성),98593,113488,0.00035493178076784204
2022-07-01,157450,TIGER 단기통안채,99943,108275,0.00014007003524696415
2022-07-01,423160,KODEX KOFR금리액티브(합성),98613,11815,0.00030417325943332685
2022-07-04,157450,TIGER 단기통안채,99943,54455,0.00019009029346150896
2022-07-04,423160,KODEX KOFR금리액티브(합성),98618,103968,0.000253471290664109
2022-07-05,157450,TIGER 단기통안채,99948,18009,0.0001900807849057884
2022-07-05,423160,KODEX KOFR금리액티브(합성),98618,1661,0.00035484182031098044
2022-07-06,157450,TIGER 단기통안채,99957,10820,-0.0003902439073915076
2022-07-06,423160,KODEX KOFR금리액티브(합성),98618,11936,0.0004562020750142892
2022-07-07,157450,TIGER 단기통안채,99957,59772,-0.00014007003524696415
2022-07-07,423160,KODEX KOFR금리액티브(합성),98628,101762,0.0004054821237939876
2022-07-08,157450,TIGER 단기통안채,99957,18562,-0.00019009980296758044
2022-07-08,423160,KODEX KOFR금리액티브(합성),98643,22012,0.0003547519054443171
2022-07-11,157450,TIGER 단기통안채,99962,113164,-0.0001000430185804646
2022-07-11,423160,KODEX KOFR금리액티브(합성),98643,4229,0.000506749919628291
2022-07-12,157450,TIGER 단기통안채,99967,194224,-0.0001500607748958771
2022-07-12,423160,KODEX KOFR금리액티브(합성),98653,104108,0.00045604026105650064
2022-07-13,157450,TIGER 단기통안채,99918,1125536,0.0003402211470255878
2022-07-13,423160,KODEX KOFR금리액티브(합성),98663,1546,0.00035468000635319186
2022-07-14,157450,TIGER 단기통안채,99943,1564,0.00029012330444011525
2022-07-14,423160,KODEX KOFR금리액티브(합성),98668,2766,0.000405317774680114
2022-07-15,157450,TIGER 단기통안채,99938,304787,0.00039016582542217293
2022-07-15,423160,KODEX KOFR금리액티브(합성),98678,47,0.0005065702265287797
2022-07-18,157450,TIGER 단기통안채,99952,435058,0.0003501067861453322
2022-07-18,423160,KODEX KOFR금리액티브(합성),98693,1905,0.00039508674694133106
2022-07-19,157450,TIGER 단기통안채,99952,146523,0.00040011203670609063
2022-07-19,423160,KODEX KOFR금리액티브(합성),98698,7158,0.0003950667359600146
2022-07-20,157450,TIGER 단기통안채,99952,7520,0.00030009903493244394
2022-07-20,423160,KODEX KOFR금리액티브(합성),98698,3193,0.000496340763310954
2022-07-21,157450,TIGER 단기통안채,99972,26162,0.0003000390073211179
2022-07-21,423160,KODEX KOFR금리액티브(합성),98708,102835,0.00044565988785727484
2022-07-22,157450,TIGER 단기통안채,99977,1879238,0.0004000120056932843
2022-07-22,423160,KODEX KOFR금리액티브(합성),98728,2173,0.0003949467126460604
2022-07-25,157450,TIGER 단기통안채,99987,908045,0.0003499842542797893
2022-07-25,423160,KODEX KOFR금리액티브(합성),98732,1824,0.0004556754454583256
2022-07-26,157450,TIGER 단기통안채,99992,10887,0.00029997900371903086
2022-07-26,423160,KODEX KOFR금리액티브(합성),98737,418,0.0004556523755052666
2022-07-27,157450,TIGER 단기통안채,99982,25738,0.0004999650128656441
2022-07-27,423160,KODEX KOFR금리액티브(합성),98747,13741,0.00045560624259799454
2022-07-28,157450,TIGER 단기통안채,100002,11291,0.0005398434585117684
2022-07-28,423160,KODEX KOFR금리액티브(합성),98752,16058,0.0004555831796508869
2022-07-29,157450,TIGER 단기통안채,100017,1682188,0.0004897967441479523
2022-07-29,423160,KODEX KOFR금리액티브(합성),98767,18820,0.0003441852965622161
2022-08-01,157450,TIGER 단기통안채,100022,3178063,0.0004897722656931336
2022-08-01,423160,KODEX KOFR금리액티브(합성),98777,226037,0.0004453486444937482
2022-08-02,157450,TIGER 단기통안채,100022,598425,0.0004897722656931336
2022-08-02,423160,KODEX KOFR금리액티브(합성),98782,152531,0.00044532610751701895
2022-08-03,157450,TIGER 단기통안채,100032,1963505,0.0005396816009604066
2022-08-03,423160,KODEX KOFR금리액티브(합성),98792,195283,0.00039469090648758254
2022-08-04,157450,TIGER 단기통안채,100056,1164337,0.0005495411469826905
2022-08-04,423160,KODEX KOFR금리액티브(합성),98797,213656,0.0003946709355844291
2022-08-05,157450,TIGER 단기통안채,100066,1400262,0.0004496021097128988
2022-08-05,423160,KODEX KOFR금리액티브(합성),98801,246136,0.000556519641799369
2022-08-08,157450,TIGER 단기통안채,100071,1051449,0.00044957965060454796
2022-08-08,423160,KODEX KOFR금리액티브(합성),98821,316025,0.0004957231336106815
2022-08-09,157450,TIGER 단기통안채,100071,517754,0.000549458796921698
2022-08-09,423160,KODEX KOFR금리액티브(합성),98826,345503,0.0004956980592236704
2022-08-10,157450,TIGER 단기통안채,100086,3160742,0.0005993048243624344
2022-08-10,423160,KODEX KOFR금리액티브(합성),98831,348498,0.00048555966762364733
2022-08-11,157450,TIGER 단기통안채,100111,1910389,0.00034955083074628135
2022-08-11,423160,KODEX KOFR금리액티브(합성),98836,359720,0.0006271051213442291
2022-08-12,157450,TIGER 단기통안채,100111,310399,0.00034955083074628135
2022-08-12,423160,KODEX KOFR금리액티브(합성),98856,498411,0.000465215069223035
2022-08-16,157450,TIGER 단기통안채,100116,1938186,0.000299607516398126
2022-08-16,423160,KODEX KOFR금리액티브(합성),98870,376000,0.000374158779147038
2022-08-17,157450,TIGER 단기통안채,100126,1217687,9.986917146775909e-05
2022-08-17,423160,KODEX KOFR금리액티브(합성),98875,394289,0.0004246885681045143
2022-08-18,157450,TIGER 단기통안채,100146,2668186,-0.00014979253761637779
2022-08-18,423160,KODEX KOFR금리액티브(합성),98879,413250,0.00043478041746425333
2022-08-19,157450,TIGER 단기통안채,100146,1471609,-0.000299607516398126
2022-08-19,423160,KODEX KOFR금리액티브(합성),98898,426499,0.00043469690684894147
2022-08-22,157450,TIGER 단기통안채,100146,57704,-9.98591986132169e-05
2022-08-22,423160,KODEX KOFR금리액티브(합성),98902,491550,0.0004953172405954831
2022-08-23,157450,TIGER 단기통안채,100146,94642,0.0
2022-08-23,423160,KODEX KOFR금리액티브(합성),98907,495474,0.0004952922072511967
2022-08-24,157450,TIGER 단기통안채,100136,2323866,0.0001398000861048132
2022-08-24,423160,KODEX KOFR금리액티브(합성),98917,241650,0.0004447184702200957
2022-08-25,157450,TIGER 단기통안채,100131,3207143,0.00028957866507006713
2022-08-25,423160,KODEX KOFR금리액티브(합성),98922,38049,0.0004345914656020966
2022-08-26,157450,TIGER 단기통안채,100116,2465586,0.0005891428142721367
2022-08-26,423160,KODEX KOFR금리액티브(합성),98941,165213,0.00034358010807089556
2022-08-29,157450,TIGER 단기통안채,100136,3567765,0.00043930590374863243
2022-08-29,423160,KODEX KOFR금리액티브(합성),98951,475900,0.0004445656969540579
2022-08-30,157450,TIGER 단기통안채,100146,3323263,0.0004891659817722882
2022-08-30,423160,KODEX KOFR금리액티브(합성),98956,74097,0.0004445432391513293
2022-08-31,157450,TIGER 단기통안채,100150,2025957,0.0008982484759858522
2022-08-31,423160,KODEX KOFR금리액티브(합성),98961,51549,0.0004950220082804435
2022-09-01,157450,TIGER 단기통안채,100160,749534,0.0007984032360237592
2022-09-01,423160,KODEX KOFR금리액티브(합성),98965,623702,0.0007070707365297579
2022-09-02,157450,TIGER 단기통안채,100175,98183,0.000738434552374656
2022-09-02,423160,KODEX KOFR금리액티브(합성),98975,119978,0.0007574801523659858
2022-09-05,157450,TIGER 단기통안채,100180,717330,0.000788269788721152
2022-09-05,423160,KODEX KOFR금리액티브(합성),98995,51282,0.0006059076176274658
2022-09-06,157450,TIGER 단기통안채,100195,526302,0.0008380139560824063
2022-09-06,423160,KODEX KOFR금리액티브(합성),99000,114824,0.0006058770255013002
2022-09-07,157450,TIGER 단기통안채,100240,7468,0.00038899057437724593
2022-09-07,423160,KODEX KOFR금리액티브(합성),99010,21836,0.0006562839420762856
2022-09-08,157450,TIGER 단기통안채,100240,333784,0.0004887073787358531
2022-09-08,423160,KODEX KOFR금리액티브(합성),99035,25337,0.0005047446099482045
2022-09-13,157450,TIGER 단기통안채,100249,1536614,0.00044878156560201887
2022-09-13,423160,KODEX KOFR금리액티브(합성),99050,56939,0.0004542128317499561
2022-09-14,157450,TIGER 단기통안채,100259,1645945,0.00029918024835673407
2022-09-14,423160,KODEX KOFR금리액티브(합성),99055,31809,0.0005046427236692352
2022-09-15,157450,TIGER 단기통안채,100279,1192239,0.0003489653213737398
2022-09-15,423160,KODEX KOFR금리액티브(합성),99060,24264,0.0005046172585245756
2022-09-16,157450,TIGER 단기통안채,100279,814216,0.00014957147799599113
2022-09-16,423160,KODEX KOFR금리액티브(합성),99075,102768,0.0005045408785129268
2022-09-19,157450,TIGER 단기통안채,100289,893287,0.00014955656506465687
2022-09-19,423160,KODEX KOFR금리액티브(합성),99085,17154,0.0005549249732510475
2022-09-20,157450,TIGER 단기통안채,100294,1428241,4.985218827080473e-05
2022-09-20,423160,KODEX KOFR금리액티브(합성),99095,26205,0.000504439074457963
2022-09-21,157450,TIGER 단기통안채,100289,1474310,0.00014955656506465687
2022-09-21,423160,KODEX KOFR금리액티브(합성),99105,81133,0.00040353090080991194
2022-09-22,157450,TIGER 단기통안채,100314,1020230,0.00019935409340021693
2022-09-22,423160,KODEX KOFR금리액티브(합성),99110,35020,0.0004539379191772497
2022-09-23,157450,TIGER 단기통안채,100294,1256768,0.0005880975215220019
2022-09-23,423160,KODEX KOFR금리액티브(합성),99125,28304,0.00045386924302093234
2022-09-26,157450,TIGER 단기통안채,100304,1868520,0.0007374852089760964
2022-09-26,423160,KODEX KOFR금리액티브(합성),99140,39199,0.0005546172023080942
2022-09-27,157450,TIGER 단기통안채,100299,431066,0.0007873349121325646
2022-09-27,423160,KODEX KOFR금리액티브(합성),99145,521020,0.0006453109311728156
2022-09-28,157450,TIGER 단기통안채,100304,2103332,0.001185690155697472
2022-09-28,423160,KODEX KOFR금리액티브(합성),99145,84409,0.00074610315816237
2022-09-29,157450,TIGER 단기통안채,100334,2288584,0.0008368534799387817
2022-09-29,423160,KODEX KOFR금리액티브(합성),99155,37153,0.0007460279400763881
2022-09-30,157450,TIGER 단기통안채,100353,1271021,0.0007470826770301642
2022-09-30,423160,KODEX KOFR금리액티브(합성),99170,52717,0.0007962947517565766
2022-10-04,157450,TIGER 단기통안채,100378,545083,9.961846137684915e-05
2022-10-04,423160,KODEX KOFR금리액티브(합성),99195,32739,0.000644985762127348
2022-10-05,157450,TIGER 단기통안채,100378,580548,0.00044820494672137556
2022-10-05,423160,KODEX KOFR금리액티브(합성),99209,216428,0.0006046010321316686
2022-10-06,157450,TIGER 단기통안채,100423,1877509,4.978815142742121e-05
2022-10-06,423160,KODEX KOFR금리액티브(합성),99219,199065,0.0006045401145335916
2022-10-07,157450,TIGER 단기통안채,100418,2528545,0.00014936445452384817
2022-10-07,423160,KODEX KOFR금리액티브(합성),99229,24530,0.0007454717972610325
2022-10-11,157450,TIGER 단기통안채,100428,1517722,9.956886688833322e-05
2022-10-11,423160,KODEX KOFR금리액티브(합성),99249,55893,0.0006446349474362734
2022-10-12,157450,TIGER 단기통안채,100388,1067320,0.0006373232639536042
2022-10-12,423160,KODEX KOFR금리액티브(합성),99259,40881,0.0006345018114899403
2022-10-13,157450,TIGER 단기통안채,100423,2206285,0.0003882818576794733
2022-10-13,423160,KODEX KOFR금리액티브(합성),99269,29834,0.0005841004013067419
2022-10-14,157450,TIGER 단기통안채,100428,556688,0.00023894862718165655
2022-10-14,423160,KODEX KOFR금리액티브(합성),99279,43930,0.000724966048968767
2022-10-17,157450,TIGER 단기통안채,100433,510568,0.00023893673268204907
2022-10-17,423160,KODEX KOFR금리액티브(합성),99303,36821,0.0006241569051166351
2022-10-18,157450,TIGER 단기통안채,100438,747333,0.00018915353848214522
2022-10-18,423160,KODEX KOFR금리액티브(합성),99313,37176,0.0006140311335567361
2022-10-19,157450,TIGER 단기통안채,100452,1308131,9.954507907039556e-05
2022-10-19,423160,KODEX KOFR금리액티브(합성),99322,21216,0.0005737263683975868
2022-10-20,157450,TIGER 단기통안채,100462,1020382,0.0002488193534588845
2022-10-20,423160,KODEX KOFR금리액티브(합성),99327,90246,0.0006743122522419043
2022-10-21,157450,TIGER 단기통안채,100452,644565,0.00039812087475432634
2022-10-21,423160,KODEX KOFR금리액티브(합성),99351,196465,0.0006238554467703494
2022-10-24,157450,TIGER 단기통안채,100457,613326,0.0003981010632116977
2022-10-24,423160,KODEX KOFR금리액티브(합성),99365,85438,0.0006338251559068198
2022-10-25,157450,TIGER 단기통안채,100457,1456708,0.0005473481121267554
2022-10-25,423160,KODEX KOFR금리액티브(합성),99374,161265,0.0005432541053718154
2022-10-26,157450,TIGER 단기통안채,100462,669443,0.0004975768112451817
2022-10-26,423160,KODEX KOFR금리액티브(합성),99379,87199,0.0006337358941816973
2022-10-27,157450,TIGER 단기통안채,100487,1602176,0.0002985015245737799
2022-10-27,423160,KODEX KOFR금리액티브(합성),99394,102266,0.0005833660384908512
2022-10-28,157450,TIGER 단기통안채,100492,879874,0.0002984866747866022
2022-10-28,423160,KODEX KOFR금리액티브(합성),99413,64650,0.0005933077077777682
2022-10-31,157450,TIGER 단기통안채,100497,198920,0.00034820847095318186
2022-10-31,423160,KODEX KOFR금리액티브(합성),99428,112122,0.0005429591405832213
2022-11-01,157450,TIGER 단기통안채,100512,811890,0.00033821086775098763
2022-11-01,423160,KODEX KOFR금리액티브(합성),99428,49406,0.0005932182261787489
2022-11-02,157450,TIGER 단기통안채,100512,255098,0.00033821086775098763
2022-11-02,423160,KODEX KOFR금리액티브(합성),99442,54501,0.0005529333253022628
2022-11-03,157450,TIGER 단기통안채,100517,575923,0.0005867931921343938
2022-11-03,423160,KODEX KOFR금리액티브(합성),99452,131607,0.0005528777426597742
2022-11-04,157450,TIGER 단기통안채,100522,146024,0.0007855889586263487
2022-11-04,423160,KODEX KOFR금리액티브(합성),99472,295718,0.0005527666108928742
2022-11-07,157450,TIGER 단기통안채,100532,63834,0.0006364106654466184
2022-11-07,423160,KODEX KOFR금리액티브(합성),99482,103116,0.000602942376975335
2022-11-08,157450,TIGER 단기통안채,100546,636391,0.0005468637501007123
2022-11-08,423160,KODEX KOFR금리액티브(합성),99487,188543,0.0006029120835400192
2022-11-09,157450,TIGER 단기통안채,100546,207538,0.0007456491718329517
2022-11-09,423160,KODEX KOFR금리액티브(합성),99497,65062,0.0006028515057945327
2022-11-10,157450,TIGER 단기통안채,100576,586531,0.000546700675124967
2022-11-10,423160,KODEX KOFR금리액티브(합성),99507,36747,0.0006027909402206433
2022-11-11,157450,TIGER 단기통안채,100601,46996,0.0003875949780436372
2022-11-11,423160,KODEX KOFR금리액티브(합성),99527,102363,0.0006528759416113417
2022-11-14,157450,TIGER 단기통안채,100596,1453626,0.0006856768345926412
2022-11-14,423160,KODEX KOFR금리액티브(합성),99542,35267,0.0005523780012808288
2022-11-15,157450,TIGER 단기통안채,100601,184197,0.0006359743042256838
2022-11-15,423160,KODEX KOFR금리액티브(합성),99547,145919,0.0006527448150261961
2022-11-16,157450,TIGER 단기통안채,100621,100841,0.0005365233416991799
2022-11-16,423160,KODEX KOFR금리액티브(합성),99557,55564,0.0006024882948079124
2022-11-17,157450,TIGER 단기통안채,100631,54950,0.0006854384342354081
2022-11-17,423160,KODEX KOFR금리액티브(합성),99567,44923,0.0006024278021889984
2022-11-18,157450,TIGER 단기통안채,100640,166909,0.0007449529782572739
2022-11-18,423160,KODEX KOFR금리액티브(합성),99592,29289,0.0006524499727049715
2022-11-21,157450,TIGER 단기통안채,100665,526559,0.0006852070040039848
2022-11-21,423160,KODEX KOFR금리액티브(합성),99597,94862,0.0006925520820004749
2022-11-22,157450,TIGER 단기통안채,100665,315625,0.0007348414463450581
2022-11-22,423160,KODEX KOFR금리액티브(합성),99612,71054,0.000642286562161587
2022-11-23,157450,TIGER 단기통안채,100675,380694,0.0006355069871393226
2022-11-23,423160,KODEX KOFR금리액티브(합성),99617,52096,0.000692413087175936
2022-11-24,157450,TIGER 단기통안채,100700,307157,0.0007345861334719928
2022-11-24,423160,KODEX KOFR금리액티브(합성),99627,52184,0.000692343610683821
2022-11-25,157450,TIGER 단기통안채,100715,234653,0.0006848669491859027
2022-11-25,423160,KODEX KOFR금리액티브(합성),99657,37675,0.0004915656464508089
2022-11-28,157450,TIGER 단기통안채,100734,1189166,0.0006450556708212929
2022-11-28,423160,KODEX KOFR금리액티브(합성),99666,52981,0.0006519656996086809
2022-11-29,157450,TIGER 단기통안채,100739,1201181,0.0006450236649619967
2022-11-29,423160,KODEX KOFR금리액티브(합성),99676,19447,0.0006017692196120805
2022-11-30,157450,TIGER 단기통안채,100739,859489,0.0006946236411646822
2022-11-30,423160,KODEX KOFR금리액티브(합성),99686,31624,0.0006017088712972907
2022-12-01,157450,TIGER 단기통안채,100774,1143139,0.0006844661183720291
2022-12-01,423160,KODEX KOFR금리액티브(합성),99696,39931,0.0006016485350865963
2022-12-02,157450,TIGER 단기통안채,100784,1225042,0.0006843982274418181
