date,ticker,name,end,AUM,target_5d,sector,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count,vix_close
2020-10-06,241180,TIGER 일본니케이225,14415,2236.44630463,0.0035317373367234482,global_macro,0.4218,0.5484,10.0,-0.7112,0.2709,7.0,29.479999542236328
2020-10-06,251350,KODEX 선진국MSCI World,14730,3285.27788797,0.013218428234656701,global_macro,0.4218,0.5484,10.0,-0.7112,0.2709,7.0,29.479999542236328
2020-10-06,360750,TIGER 미국S&P500,9324,70782.33992155,0.022901764286684414,global_macro,0.4218,0.5484,10.0,-0.7112,0.2709,7.0,29.479999542236328
2020-10-07,069500,KODEX 200,28474,54430.29190602,-0.012190317557369091,domestic_core,0.2075,0.6517,24.0,,,,28.059999465942383
2020-10-07,133690,TIGER 미국나스닥100,57205,41375.59331762,0.03637263872680898,global_macro,-0.4765,0.4451,6.0,0.1081,0.2023,4.0,28.059999465942383
2020-10-07,229200,KODEX 코스닥150,13077,10338.40276155,-0.047850023537706385,domestic_core,0.2075,0.6517,24.0,,,,28.059999465942383
2020-10-07,241180,TIGER 일본니케이225,14461,2236.44630463,-0.012175333899874387,global_macro,-0.4765,0.4451,6.0,0.1081,0.2023,4.0,28.059999465942383
2020-10-07,251350,KODEX 선진국MSCI World,14656,3285.27788797,0.0059864124357477885,global_macro,-0.4765,0.4451,6.0,0.1081,0.2023,4.0,28.059999465942383
2020-10-07,360750,TIGER 미국S&P500,9231,70782.33992155,0.01654528503045758,global_macro,-0.4765,0.4451,6.0,0.1081,0.2023,4.0,28.059999465942383
2020-10-08,069500,KODEX 200,28482,54430.29190602,-0.018390101050106265,domestic_core,0.3628,0.5813,15.0,,,,26.36000061035156
2020-10-08,133690,TIGER 미국나스닥100,58096,41375.59331762,0.02155747634192997,global_macro,0.1869,0.3839,9.0,0.2279,0.2997,3.0,26.36000061035156
2020-10-08,229200,KODEX 코스닥150,13037,10338.40276155,-0.05300244441077185,domestic_core,0.3628,0.5813,15.0,,,,26.36000061035156
2020-10-08,241180,TIGER 일본니케이225,14541,2236.44630463,-0.010786248527837421,global_macro,0.1869,0.3839,9.0,0.2279,0.2997,3.0,26.36000061035156
2020-10-08,251350,KODEX 선진국MSCI World,14779,3285.27788797,-0.002371033864913483,global_macro,0.1869,0.3839,9.0,0.2279,0.2997,3.0,26.36000061035156
2020-10-08,360750,TIGER 미국S&P500,9351,70782.33992155,0.008200695620574915,global_macro,0.1869,0.3839,9.0,0.2279,0.2997,3.0,26.36000061035156
2020-10-12,069500,KODEX 200,28598,54430.29190602,-0.020168454045971854,domestic_core,0.4086,0.4677,24.0,,,,25.06999969482422
2020-10-12,133690,TIGER 미국나스닥100,58957,41375.59331762,0.005041800007728388,global_macro,0.1705,0.4061,6.0,0.1446,0.1459,5.0,25.06999969482422
2020-10-12,229200,KODEX 코스닥150,13087,10338.40276155,-0.0683817646006198,domestic_core,0.4086,0.4677,24.0,,,,25.06999969482422
2020-10-12,241180,TIGER 일본니케이225,14420,2236.44630463,-0.003403844764693236,global_macro,0.1705,0.4061,6.0,0.1446,0.1459,5.0,25.06999969482422
2020-10-12,251350,KODEX 선진국MSCI World,14970,3285.27788797,-0.009261189608037615,global_macro,0.1705,0.4061,6.0,0.1446,0.1459,5.0,25.06999969482422
2020-10-12,360750,TIGER 미국S&P500,9457,70782.33992155,-0.003071222959490404,global_macro,0.1705,0.4061,6.0,0.1446,0.1459,5.0,25.06999969482422
2020-10-13,069500,KODEX 200,28619,54430.29190602,-0.014004451258965385,domestic_core,0.1067,0.6202,20.0,,,,26.06999969482422
2020-10-13,133690,TIGER 미국나스닥100,60574,41375.59331762,-0.03958529243151617,global_macro,0.1863,0.5613,11.0,-0.5844,0.5173,4.0,26.06999969482422
2020-10-13,229200,KODEX 코스닥150,12978,10338.40276155,-0.05049063828257997,domestic_core,0.1067,0.6202,20.0,,,,26.06999969482422
2020-10-13,241180,TIGER 일본니케이225,14495,2236.44630463,-0.009148306923933107,global_macro,0.1863,0.5613,11.0,-0.5844,0.5173,4.0,26.06999969482422
2020-10-13,251350,KODEX 선진국MSCI World,15055,3285.27788797,-0.02733808818606431,global_macro,0.1863,0.5613,11.0,-0.5844,0.5173,4.0,26.06999969482422
2020-10-13,360750,TIGER 미국S&P500,9577,70782.33992155,-0.03355235635135033,global_macro,0.1863,0.5613,11.0,-0.5844,0.5173,4.0,26.06999969482422
2020-10-14,069500,KODEX 200,28339,54430.29190602,-0.0009178846934069063,domestic_core,0.0286,0.4156,17.0,,,,26.399999618530273
2020-10-14,133690,TIGER 미국나스닥100,60694,41375.59331762,-0.0463333040104536,global_macro,0.017,0.5383,7.0,-0.8976,0.0,1.0,26.399999618530273
2020-10-14,229200,KODEX 코스닥150,12783,10338.40276155,-0.028244638362027136,domestic_core,0.0286,0.4156,17.0,,,,26.399999618530273
2020-10-14,241180,TIGER 일본니케이225,14466,2236.44630463,-0.009794805826285759,global_macro,0.017,0.5383,7.0,-0.8976,0.0,1.0,26.399999618530273
2020-10-14,251350,KODEX 선진국MSCI World,14926,3285.27788797,-0.02269975842731033,global_macro,0.017,0.5383,7.0,-0.8976,0.0,1.0,26.399999618530273
2020-10-14,360750,TIGER 미국S&P500,9540,70782.33992155,-0.029141698465738483,global_macro,0.017,0.5383,7.0,-0.8976,0.0,1.0,26.399999618530273
2020-10-15,069500,KODEX 200,28129,54430.29190602,-0.0002844444463622848,domestic_core,-0.0685,0.5622,36.0,,,,26.969999313354492
2020-10-15,133690,TIGER 미국나스닥100,59324,41375.59331762,-0.031107266355583148,global_macro,-0.0004,0.5338,8.0,-0.4041,0.7144,2.0,26.969999313354492
2020-10-15,229200,KODEX 코스닥150,12466,10338.40276155,-0.03344247706246454,domestic_core,-0.0685,0.5622,36.0,,,,26.969999313354492
2020-10-15,241180,TIGER 일본니케이225,14286,2236.44630463,0.0027262258680226135,global_macro,-0.0004,0.5338,8.0,-0.4041,0.7144,2.0,26.969999313354492
2020-10-15,251350,KODEX 선진국MSCI World,14744,3285.27788797,-0.018482283923586234,global_macro,-0.0004,0.5338,8.0,-0.4041,0.7144,2.0,26.969999313354492
2020-10-15,360750,TIGER 미국S&P500,9385,70782.33992155,-0.024375667617621652,global_macro,-0.0004,0.5338,8.0,-0.4041,0.7144,2.0,26.969999313354492
2020-10-16,069500,KODEX 200,27963,54430.29190602,0.009184173910794357,domestic_core,0.0601,0.8292,12.0,,,,27.40999984741211
2020-10-16,133690,TIGER 미국나스닥100,59362,41375.59331762,-0.03131297627226717,global_macro,0.1072,0.3076,8.0,,,,27.40999984741211
2020-10-16,229200,KODEX 코스닥150,12364,10338.40276155,-0.03246905037863645,domestic_core,0.0601,0.8292,12.0,,,,27.40999984741211
2020-10-16,241180,TIGER 일본니케이225,14385,2236.44630463,-0.004179734402707968,global_macro,0.1072,0.3076,8.0,,,,27.40999984741211
2020-10-16,251350,KODEX 선진국MSCI World,14744,3285.27788797,-0.017101449680432517,global_macro,0.1072,0.3076,8.0,,,,27.40999984741211
2020-10-16,360750,TIGER 미국S&P500,9428,70782.33992155,-0.021658399938255957,global_macro,0.1072,0.3076,8.0,,,,27.40999984741211
2020-10-19,069500,KODEX 200,28027,54430.29190602,0.004982748679836369,domestic_core,0.0534,0.5612,23.0,,,,29.18000030517578
2020-10-19,133690,TIGER 미국나스닥100,59255,41375.59331762,-0.03655580039360305,global_macro,0.2499,0.4996,4.0,-0.1997,0.6105,3.0,29.18000030517578
2020-10-19,229200,KODEX 코스닥150,12222,10338.40276155,-0.05663875333977338,domestic_core,0.0534,0.5612,23.0,,,,29.18000030517578
2020-10-19,241180,TIGER 일본니케이225,14371,2236.44630463,-0.010141010780786346,global_macro,0.2499,0.4996,4.0,-0.1997,0.6105,3.0,29.18000030517578
2020-10-19,251350,KODEX 선진국MSCI World,14832,3285.27788797,-0.029142222356328178,global_macro,0.2499,0.4996,4.0,-0.1997,0.6105,3.0,29.18000030517578
2020-10-19,360750,TIGER 미국S&P500,9428,70782.33992155,-0.02949304284243434,global_macro,0.2499,0.4996,4.0,-0.1997,0.6105,3.0,29.18000030517578
2020-10-20,069500,KODEX 200,28221,54430.29190602,-0.010544036702659616,domestic_core,0.2196,0.7432,21.0,,,,29.350000381469727
2020-10-20,133690,TIGER 미국나스닥100,58223,41375.59331762,-0.02770626920233289,global_macro,0.2216,0.6563,6.0,-0.2007,0.0841,2.0,29.350000381469727
2020-10-20,229200,KODEX 코스닥150,12339,10338.40276155,-0.054287864965376735,domestic_core,0.2196,0.7432,21.0,,,,29.350000381469727
2020-10-20,241180,TIGER 일본니케이225,14363,2236.44630463,-0.009584179138362202,global_macro,0.2216,0.6563,6.0,-0.2007,0.0841,2.0,29.350000381469727
2020-10-20,251350,KODEX 선진국MSCI World,14649,3285.27788797,-0.024602166820654706,global_macro,0.2216,0.6563,6.0,-0.2007,0.0841,2.0,29.350000381469727
2020-10-20,360750,TIGER 미국S&P500,9261,70782.33992155,-0.020398852946359746,global_macro,0.2216,0.6563,6.0,-0.2007,0.0841,2.0,29.350000381469727
2020-10-21,069500,KODEX 200,28313,54430.29190602,-0.008334711581706641,domestic_core,0.3724,0.6103,22.0,,,,28.649999618530273
2020-10-21,133690,TIGER 미국나스닥100,57946,41375.59331762,-0.01633747506992439,global_macro,0.2499,0.4602,8.0,-0.1312,0.0,1.0,28.649999618530273
2020-10-21,229200,KODEX 코스닥150,12427,10338.40276155,-0.0319693660560587,domestic_core,0.3724,0.6103,22.0,,,,28.649999618530273
2020-10-21,241180,TIGER 일본니케이225,14325,2236.44630463,-0.006934986289479864,global_macro,0.2499,0.4602,8.0,-0.1312,0.0,1.0,28.649999618530273
2020-10-21,251350,KODEX 선진국MSCI World,14591,3285.27788797,-0.02927784657929634,global_macro,0.2499,0.4602,8.0,-0.1312,0.0,1.0,28.649999618530273
2020-10-21,360750,TIGER 미국S&P500,9266,70782.33992155,-0.02779476442445863,global_macro,0.2499,0.4602,8.0,-0.1312,0.0,1.0,28.649999618530273
2020-10-22,069500,KODEX 200,28121,54430.29190602,-0.012020321455938099,domestic_core,0.1358,0.8373,16.0,,,,28.11000061035156
2020-10-22,133690,TIGER 미국나스닥100,57507,41375.59331762,-0.03158547765081847,global_macro,0.1661,0.4085,6.0,-0.9403,0.0,1.0,28.11000061035156
2020-10-22,229200,KODEX 코스닥150,12056,10338.40276155,0.019630214343961564,domestic_core,0.1358,0.8373,16.0,,,,28.11000061035156
2020-10-22,241180,TIGER 일본니케이225,14325,2236.44630463,-0.01193834403694038,global_macro,0.1661,0.4085,6.0,-0.9403,0.0,1.0,28.11000061035156
2020-10-22,251350,KODEX 선진국MSCI World,14474,3285.27788797,-0.03795027551002444,global_macro,0.1661,0.4085,6.0,-0.9403,0.0,1.0,28.11000061035156
2020-10-22,360750,TIGER 미국S&P500,9159,70782.33992155,-0.03285169466458953,global_macro,0.1661,0.4085,6.0,-0.9403,0.0,1.0,28.11000061035156
2020-10-23,069500,KODEX 200,28221,54430.29190602,-0.04315601798438175,domestic_core,0.0874,0.7267,13.0,,,,27.549999237060547
2020-10-23,133690,TIGER 미국나스닥100,57532,41375.59331762,-0.04989276722407914,global_macro,0.0581,0.1153,4.0,-0.938,0.0,1.0,27.549999237060547
2020-10-23,229200,KODEX 코스닥150,11969,10338.40276155,-0.014050965256256417,domestic_core,0.0874,0.7267,13.0,,,,27.549999237060547
2020-10-23,241180,TIGER 일본니케이225,14325,2236.44630463,-0.02259185388873147,global_macro,0.0581,0.1153,4.0,-0.938,0.0,1.0,27.549999237060547
2020-10-23,251350,KODEX 선진국MSCI World,14494,3285.27788797,-0.06521028897043199,global_macro,0.0581,0.1153,4.0,-0.938,0.0,1.0,27.549999237060547
2020-10-23,360750,TIGER 미국S&P500,9226,70782.33992155,-0.06019792985784537,global_macro,0.0581,0.1153,4.0,-0.938,0.0,1.0,27.549999237060547
2020-10-26,069500,KODEX 200,28167,54430.29190602,-0.026076393445536677,domestic_core,-0.0761,0.5475,18.0,,,,32.459999084472656
2020-10-26,133690,TIGER 미국나스닥100,57128,41375.59331762,-0.042078735435810206,global_macro,0.0,0.0,2.0,-0.4637,0.4646,6.0,32.459999084472656
2020-10-26,229200,KODEX 코스닥150,11549,10338.40276155,0.036138779370209796,domestic_core,-0.0761,0.5475,18.0,,,,32.459999084472656
2020-10-26,241180,TIGER 일본니케이225,14226,2236.44630463,-0.007974917879453546,global_macro,0.0,0.0,2.0,-0.4637,0.4646,6.0,32.459999084472656
2020-10-26,251350,KODEX 선진국MSCI World,14406,3285.27788797,-0.043701094661960725,global_macro,0.0,0.0,2.0,-0.4637,0.4646,6.0,32.459999084472656
2020-10-26,360750,TIGER 미국S&P500,9154,70782.33992155,-0.041714534584425075,global_macro,0.0,0.0,2.0,-0.4637,0.4646,6.0,32.459999084472656
2020-10-27,069500,KODEX 200,27925,54430.29190602,0.0023606849792753943,domestic_core,0.2601,0.5514,19.0,,,,33.349998474121094
2020-10-27,133690,TIGER 미국나스닥100,56632,41375.59331762,-0.031279451083298396,global_macro,0.0558,0.4096,14.0,-0.9267,0.0,1.0,33.349998474121094
2020-10-27,229200,KODEX 코스닥150,11687,10338.40276155,0.04598703605251123,domestic_core,0.2601,0.5514,19.0,,,,33.349998474121094
2020-10-27,241180,TIGER 일본니케이225,14226,2236.44630463,0.008678665894306733,global_macro,0.0558,0.4096,14.0,-0.9267,0.0,1.0,33.349998474121094
2020-10-27,251350,KODEX 선진국MSCI World,14293,3285.27788797,-0.02207064192129064,global_macro,0.0558,0.4096,14.0,-0.9267,0.0,1.0,33.349998474121094
2020-10-27,360750,TIGER 미국S&P500,9074,70782.33992155,-0.01700513331012579,global_macro,0.0558,0.4096,14.0,-0.9267,0.0,1.0,33.349998474121094
2020-10-28,069500,KODEX 200,28078,54430.29190602,0.003022708156637938,domestic_core,0.3358,0.6379,19.0,,,,40.279998779296875
2020-10-28,133690,TIGER 미국나스닥100,57007,41375.59331762,0.003904169109081325,global_macro,0.142,0.4231,6.0,-0.6306,0.2986,5.0,40.279998779296875
2020-10-28,229200,KODEX 코스닥150,12036,10338.40276155,0.03630532916851795,domestic_core,0.3358,0.6379,19.0,,,,40.279998779296875
2020-10-28,241180,TIGER 일본니케이225,14226,2236.44630463,0.012851133700107339,global_macro,0.142,0.4231,6.0,-0.6306,0.2986,5.0,40.279998779296875
2020-10-28,251350,KODEX 선진국MSCI World,14170,3285.27788797,0.012762251613851291,global_macro,0.142,0.4231,6.0,-0.6306,0.2986,5.0,40.279998779296875
2020-10-28,360750,TIGER 미국S&P500,9012,70782.33992155,0.009057832832820707,global_macro,0.142,0.4231,6.0,-0.6306,0.2986,5.0,40.279998779296875
2020-10-29,069500,KODEX 200,27785,54430.29190602,0.03532337047629273,domestic_core,0.2075,0.6821,19.0,,,,37.59000015258789
2020-10-29,133690,TIGER 미국나스닥100,55719,41375.59331762,0.05135162108436915,global_macro,0.193,0.738,10.0,-0.0689,0.5505,3.0,37.59000015258789
2020-10-29,229200,KODEX 코스닥150,12295,10338.40276155,0.034297298218741855,domestic_core,0.2075,0.6821,19.0,,,,37.59000015258789
2020-10-29,241180,TIGER 일본니케이225,14155,2236.44630463,0.0375754727606845,global_macro,0.193,0.738,10.0,-0.0689,0.5505,3.0,37.59000015258789
2020-10-29,251350,KODEX 선진국MSCI World,13935,3285.27788797,0.04098559792873727,global_macro,0.193,0.738,10.0,-0.0689,0.5505,3.0,37.59000015258789
2020-10-29,360750,TIGER 미국S&P500,8863,70782.33992155,0.04014027737936795,global_macro,0.193,0.738,10.0,-0.0689,0.5505,3.0,37.59000015258789
2020-10-30,069500,KODEX 200,27029,54430.29190602,0.06540757992769562,domestic_core,0.0416,0.703,15.0,,,,38.02000045776367
2020-10-30,133690,TIGER 미국나스닥100,54732,41375.59331762,0.0653124487215148,global_macro,0.3148,0.4687,9.0,-0.4886,0.554,4.0,38.02000045776367
2020-10-30,229200,KODEX 코스닥150,11802,10338.40276155,0.05473592975168193,domestic_core,0.0416,0.703,15.0,,,,38.02000045776367
2020-10-30,241180,TIGER 일본니케이225,14005,2236.44630463,0.056563211155868924,global_macro,0.3148,0.4687,9.0,-0.4886,0.554,4.0,38.02000045776367
2020-10-30,251350,KODEX 선진국MSCI World,13579,3285.27788797,0.06686477714599129,global_macro,0.3148,0.4687,9.0,-0.4886,0.554,4.0,38.02000045776367
2020-10-30,360750,TIGER 미국S&P500,8687,70782.33992155,0.060739729730231,global_macro,0.3148,0.4687,9.0,-0.4886,0.554,4.0,38.02000045776367
2020-11-02,069500,KODEX 200,27442,54430.29190602,0.06277871982356995,domestic_core,0.3029,0.4889,16.0,,,,37.130001068115234
2020-11-02,133690,TIGER 미국나스닥100,54774,41375.59331762,0.09027857195626297,global_macro,0.08,0.2954,12.0,-0.2869,0.4893,3.0,37.130001068115234
2020-11-02,229200,KODEX 코스닥150,11974,10338.40276155,0.055077672940242184,domestic_core,0.3029,0.4889,16.0,,,,37.130001068115234
2020-11-02,241180,TIGER 일본니케이225,14113,2236.44630463,0.06468022441115395,global_macro,0.08,0.2954,12.0,-0.2869,0.4893,3.0,37.130001068115234
2020-11-02,251350,KODEX 선진국MSCI World,13790,3285.27788797,0.06960182309411796,global_macro,0.08,0.2954,12.0,-0.2869,0.4893,3.0,37.130001068115234
2020-11-02,360750,TIGER 미국S&P500,8780,70782.33992155,0.06354144107490728,global_macro,0.08,0.2954,12.0,-0.2869,0.4893,3.0,37.130001068115234
2020-11-03,069500,KODEX 200,27991,54430.29190602,0.04279924607186062,domestic_core,0.5798,0.4962,17.0,,,,35.54999923706055
2020-11-03,133690,TIGER 미국나스닥100,54888,41375.59331762,0.03929919156895438,global_macro,0.1006,0.316,10.0,-0.0188,0.6687,3.0,35.54999923706055
2020-11-03,229200,KODEX 코스닥150,12237,10338.40276155,0.012344833130070685,domestic_core,0.5798,0.4962,17.0,,,,35.54999923706055
2020-11-03,241180,TIGER 일본니케이225,14350,2236.44630463,0.038013874253871906,global_macro,0.1006,0.316,10.0,-0.0188,0.6687,3.0,35.54999923706055
2020-11-03,251350,KODEX 선진국MSCI World,13981,3285.27788797,0.0481734911518194,global_macro,0.1006,0.316,10.0,-0.0188,0.6687,3.0,35.54999923706055
2020-11-03,360750,TIGER 미국S&P500,8921,70782.33992155,0.0408533806435558,global_macro,0.1006,0.316,10.0,-0.0188,0.6687,3.0,35.54999923706055
2020-11-04,069500,KODEX 200,28163,54430.29190602,0.052599120401489736,domestic_core,0.1704,0.699,18.0,,,,29.56999969482422
2020-11-04,133690,TIGER 미국나스닥100,57230,41375.59331762,-0.011475694222673142,global_macro,0.1627,0.362,11.0,-0.2364,0.5128,6.0,29.56999969482422
2020-11-04,229200,KODEX 코스닥150,12481,10338.40276155,-0.0012025495496577822,domestic_core,0.1704,0.699,18.0,,,,29.56999969482422
2020-11-04,241180,TIGER 일본니케이225,14410,2236.44630463,0.04159338325238938,global_macro,0.1627,0.362,11.0,-0.2364,0.5128,6.0,29.56999969482422
2020-11-04,251350,KODEX 선진국MSCI World,14352,3285.27788797,0.030332387849235636,global_macro,0.1627,0.362,11.0,-0.2364,0.5128,6.0,29.56999969482422
2020-11-04,360750,TIGER 미국S&P500,9094,70782.33992155,0.024011148650732995,global_macro,0.1627,0.362,11.0,-0.2364,0.5128,6.0,29.56999969482422
2020-11-05,069500,KODEX 200,28784,54430.29190602,0.02599330241023066,domestic_core,0.3427,0.6904,17.0,,,,27.579999923706055
2020-11-05,133690,TIGER 미국나스닥100,58655,41375.59331762,-0.017716321640871124,global_macro,0.1316,0.4037,13.0,-0.0207,0.0875,4.0,27.579999923706055
2020-11-05,229200,KODEX 코스닥150,12724,10338.40276155,-0.02321618026160602,domestic_core,0.3427,0.6904,17.0,,,,27.579999923706055
2020-11-05,241180,TIGER 일본니케이225,14697,2236.44630463,0.03286225104500851,global_macro,0.1316,0.4037,13.0,-0.0207,0.0875,4.0,27.579999923706055
2020-11-05,251350,KODEX 선진국MSCI World,14518,3285.27788797,0.023754732768564872,global_macro,0.1316,0.4037,13.0,-0.0207,0.0875,4.0,27.579999923706055
2020-11-05,360750,TIGER 미국S&P500,9226,70782.33992155,0.011102242843195208,global_macro,0.1316,0.4037,13.0,-0.0207,0.0875,4.0,27.579999923706055
2020-11-06,069500,KODEX 200,28856,54430.29190602,0.033900396513753706,domestic_core,0.2352,0.5612,13.0,,,,24.86000061035156
2020-11-06,133690,TIGER 미국나스닥100,58426,41375.59331762,-0.01146450165450778,global_macro,-0.0514,0.4654,11.0,0.2274,0.0142,2.0,24.86000061035156
2020-11-06,229200,KODEX 코스닥150,12466,10338.40276155,0.0,domestic_core,0.2352,0.5612,13.0,,,,24.86000061035156
2020-11-06,241180,TIGER 일본니케이225,14820,2236.44630463,0.02452802250161499,global_macro,-0.0514,0.4654,11.0,0.2274,0.0142,2.0,24.86000061035156
2020-11-06,251350,KODEX 선진국MSCI World,14518,3285.27788797,0.02234120983270628,global_macro,-0.0514,0.4654,11.0,0.2274,0.0142,2.0,24.86000061035156
2020-11-06,360750,TIGER 미국S&P500,9231,70782.33992155,0.009058619045537342,global_macro,-0.0514,0.4654,11.0,0.2274,0.0142,2.0,24.86000061035156
2020-11-09,069500,KODEX 200,29220,54430.29190602,0.04244695692099951,domestic_core,0.3613,0.533,29.0,,,,25.75
2020-11-09,133690,TIGER 미국나스닥100,59949,41375.59331762,-0.02912786206484737,global_macro,0.242,0.4117,11.0,0.1948,0.5861,8.0,25.75
2020-11-09,229200,KODEX 코스닥150,12652,10338.40276155,-0.006502282841246357,domestic_core,0.3613,0.533,29.0,,,,25.75
2020-11-09,241180,TIGER 일본니케이225,15056,2236.44630463,0.02356447849508978,global_macro,0.242,0.4117,11.0,0.1948,0.5861,8.0,25.75
2020-11-09,251350,KODEX 선진국MSCI World,14784,3285.27788797,0.01789891927089718,global_macro,0.242,0.4117,11.0,0.1948,0.5861,8.0,25.75
2020-11-09,360750,TIGER 미국S&P500,9356,70782.33992155,0.01221664952203176,global_macro,0.242,0.4117,11.0,0.1948,0.5861,8.0,25.75
2020-11-10,069500,KODEX 200,29215,54430.29190602,0.04232283586126871,domestic_core,0.1959,0.4227,13.0,,,,24.799999237060547
2020-11-10,133690,TIGER 미국나스닥100,57088,41375.59331762,0.016572949458542898,global_macro,0.3119,0.5737,9.0,-0.2474,0.9189,2.0,24.799999237060547
2020-11-10,229200,KODEX 코스닥150,12389,10338.40276155,0.0038669185380021333,domestic_core,0.1959,0.4227,13.0,,,,24.799999237060547
2020-11-10,241180,TIGER 일본니케이225,14906,2236.44630463,0.03110907007405374,global_macro,0.3119,0.5737,9.0,-0.2474,0.9189,2.0,24.799999237060547
2020-11-10,251350,KODEX 선진국MSCI World,14671,3285.27788797,0.022444076062133854,global_macro,0.3119,0.5737,9.0,-0.2474,0.9189,2.0,24.799999237060547
2020-11-10,360750,TIGER 미국S&P500,9293,70782.33992155,0.015482664728993486,global_macro,0.3119,0.5737,9.0,-0.2474,0.9189,2.0,24.799999237060547
2020-11-11,069500,KODEX 200,29684,54430.29190602,0.025379287026903685,domestic_core,0.2125,0.6078,17.0,,,,23.450000762939453
2020-11-11,133690,TIGER 미국나스닥100,56577,41375.59331762,0.01578232558362731,global_macro,0.2324,0.5401,7.0,0.1672,0.0,1.0,23.450000762939453
2020-11-11,229200,KODEX 코스닥150,12466,10338.40276155,0.012436384775389046,domestic_core,0.2125,0.6078,17.0,,,,23.450000762939453
2020-11-11,241180,TIGER 일본니케이225,15022,2236.44630463,0.0233570932697357,global_macro,0.2324,0.5401,7.0,0.1672,0.0,1.0,23.450000762939453
2020-11-11,251350,KODEX 선진국MSCI World,14794,3285.27788797,0.007877502443094458,global_macro,0.2324,0.5401,7.0,0.1672,0.0,1.0,23.450000762939453
2020-11-11,360750,TIGER 미국S&P500,9315,70782.33992155,0.004391844668380745,global_macro,0.2324,0.5401,7.0,0.1672,0.0,1.0,23.450000762939453
2020-11-12,069500,KODEX 200,29542,54430.29190602,0.031487383625144895,domestic_core,0.428,0.609,16.0,,,,25.350000381469727
2020-11-12,133690,TIGER 미국나스닥100,57625,41375.59331762,0.004173491437636098,global_macro,0.1752,0.4045,6.0,-0.954,0.0,1.0,25.350000381469727
2020-11-12,229200,KODEX 코스닥150,12432,10338.40276155,0.03010843812162004,domestic_core,0.428,0.609,16.0,,,,25.350000381469727
2020-11-12,241180,TIGER 일본니케이225,15188,2236.44630463,0.015094872819659636,global_macro,0.1752,0.4045,6.0,-0.954,0.0,1.0,25.350000381469727
2020-11-12,251350,KODEX 선진국MSCI World,14867,3285.27788797,0.01136983890896925,global_macro,0.1752,0.4045,6.0,-0.954,0.0,1.0,25.350000381469727
2020-11-12,360750,TIGER 미국S&P500,9329,70782.33992155,0.00790095931611584,global_macro,0.1752,0.4045,6.0,-0.954,0.0,1.0,25.350000381469727
2020-11-13,069500,KODEX 200,29851,54430.29190602,0.022163866301264695,domestic_core,0.2236,0.6026,21.0,,,,23.100000381469727
2020-11-13,133690,TIGER 미국나스닥100,57760,41375.59331762,0.0090825893445147,global_macro,0.2155,0.5272,4.0,0.3557,0.1793,2.0,23.100000381469727
2020-11-13,229200,KODEX 코스닥150,12466,10338.40276155,0.039094207231246944,domestic_core,0.2236,0.6026,21.0,,,,23.100000381469727
2020-11-13,241180,TIGER 일본니케이225,15188,2236.44630463,0.01606722566585536,global_macro,0.2155,0.5272,4.0,0.3557,0.1793,2.0,23.100000381469727
2020-11-13,251350,KODEX 선진국MSCI World,14846,3285.27788797,0.00865167530615794,global_macro,0.2155,0.5272,4.0,0.3557,0.1793,2.0,23.100000381469727
2020-11-13,360750,TIGER 미국S&P500,9315,70782.33992155,0.006953758964581558,global_macro,0.2155,0.5272,4.0,0.3557,0.1793,2.0,23.100000381469727
2020-11-16,069500,KODEX 200,30487,54430.29190602,0.02375855184373323,domestic_core,0.4331,0.4956,18.0,,,,22.450000762939453
2020-11-16,133690,TIGER 미국나스닥100,58228,41375.59331762,-0.005200004829926226,global_macro,0.5096,0.6843,10.0,0.5619,0.3026,3.0,22.450000762939453
2020-11-16,229200,KODEX 코스닥150,12570,10338.40276155,0.03417465147944774,domestic_core,0.4331,0.4956,18.0,,,,22.450000762939453
2020-11-16,241180,TIGER 일본니케이225,15415,2236.44630463,0.012122142120931333,global_macro,0.5096,0.6843,10.0,0.5619,0.3026,3.0,22.450000762939453
2020-11-16,251350,KODEX 선진국MSCI World,15051,3285.27788797,0.00026572776347157237,global_macro,0.5096,0.6843,10.0,0.5619,0.3026,3.0,22.450000762939453
2020-11-16,360750,TIGER 미국S&P500,9471,70782.33992155,-0.012751208790654577,global_macro,0.5096,0.6843,10.0,0.5619,0.3026,3.0,22.450000762939453
2020-11-17,069500,KODEX 200,30478,54430.29190602,0.029452401199350907,domestic_core,0.6303,0.4908,10.0,,,,22.709999084472656
2020-11-17,133690,TIGER 미국나스닥100,58042,41375.59331762,6.891323826042668e-05,global_macro,0.3128,0.4694,9.0,-0.3636,0.4699,3.0,22.709999084472656
2020-11-17,229200,KODEX 코스닥150,12437,10338.40276155,0.035853492789363846,domestic_core,0.6303,0.4908,10.0,,,,22.709999084472656
2020-11-17,241180,TIGER 일본니케이225,15377,2236.44630463,0.02422141474757684,global_macro,0.3128,0.4694,9.0,-0.3636,0.4699,3.0,22.709999084472656
2020-11-17,251350,KODEX 선진국MSCI World,15004,3285.27788797,0.008825245560787147,global_macro,0.3128,0.4694,9.0,-0.3636,0.4699,3.0,22.709999084472656
2020-11-17,360750,TIGER 미국S&P500,9438,70782.33992155,0.0014822660204656718,global_macro,0.3128,0.4694,9.0,-0.3636,0.4699,3.0,22.709999084472656
