date,sector,global_mean,global_std,global_count
2019-02-08,단기자금,-0.15841055810451507,0.431577041511763,15
2019-02-09,단기자금,-0.3397839665412903,0.2919115173036657,2
2019-02-10,단기자금,-0.17165977973490953,0.4566989260047099,4
2019-02-11,단기자금,-0.1503932388499379,0.2885122547280681,10
2019-02-12,단기자금,-0.13165005831979215,0.37184436795641024,16
2019-02-13,단기자금,-0.1305819364885489,0.343774907802913,9
2019-02-14,단기자금,-0.10030154107759397,0.37120175884533685,12
2019-02-15,단기자금,-0.0375146153382957,0.3265689626450999,16
2019-02-16,단기자금,-0.331554140150547,0.5136028804886197,5
2019-02-17,단기자금,0.2858590396742026,0.3829020517874095,3
2019-02-18,단기자금,-0.09008131315931678,0.21257056016571982,4
2019-02-19,단기자금,-0.20082156918942928,0.34689173977492604,8
2019-02-20,단기자금,-0.01709246411919594,0.41073067628063703,10
2019-02-21,단기자금,-0.19285984616726637,0.299329675706004,8
2019-02-22,단기자금,-0.16168143626834666,0.34764055282377904,14
2019-02-23,단기자금,-0.03916420042514801,0.22957395689663884,6
2019-02-24,단기자금,0.032010527700185774,0.05235416140836797,5
2019-02-25,단기자금,0.060288369241687984,0.10789129667655804,9
2019-02-26,단기자금,-0.1020941681095532,0.38542327722457204,7
2019-02-27,단기자금,-0.06006723525933921,0.16752538179422793,8
2019-02-28,단기자금,-0.12084598715106647,0.49440268212118,9
2019-08-01,단기자금,-0.394095146159331,0.40884643994202446,15
2019-08-02,단기자금,-0.15141023522508995,0.4190324306493438,14
2019-08-03,단기자금,-0.2335060959060987,0.44375567853577896,3
2019-08-04,단기자금,-0.2526372941210866,0.8093311792219486,4
2019-08-05,단기자금,-0.3466686831255044,0.40343494192986884,14
2019-08-06,단기자금,-0.2485890290276571,0.3235883481756279,11
2019-08-07,단기자금,-0.3336622373899445,0.41470532756109424,16
2019-08-08,단기자금,-0.26624077916718447,0.5251125070440165,13
2019-08-09,단기자금,-0.1645291866734624,0.32959528750322076,12
2019-08-10,단기자금,-0.15764240827411413,0.3938649459537473,4
2019-08-11,단기자금,-0.007032738998532295,0.03457560708364325,2
2019-08-12,단기자금,-0.2254507810705238,0.5301487722428287,9
2019-08-13,단기자금,-0.04639448660115401,0.30892348139910764,12
2019-08-14,단기자금,-0.42199597768485547,0.4542115264996029,10
2019-08-15,단기자금,-0.1791834779741133,0.49820197915629644,17
2019-08-16,단기자금,-0.27870137865344685,0.3986697799300663,12
2019-08-17,단기자금,-0.3144471809267998,0.22974452307116502,5
2019-08-18,단기자금,-0.5312325518046107,0.44966285246806414,7
2019-08-19,단기자금,-0.17111591781888688,0.40746795851144085,7
2019-08-20,단기자금,0.02050822600722313,0.10799130610001811,5
2019-08-21,단기자금,-0.04698907313021747,0.48339595039506317,11
2019-08-22,단기자금,-0.17036410953317369,0.47559792734431977,14
2019-08-23,단기자금,-0.19459903364380202,0.3978711374286377,15
2019-08-24,단기자금,-0.02579331903585366,0.37726265722159946,7
2019-08-25,단기자금,-0.2520845293998718,0.48757385078032983,5
2019-08-26,단기자금,-0.04061264491506985,0.11732236628027749,7
2019-08-27,단기자금,-0.22852134721522982,0.44558060814565026,11
2019-08-28,단기자금,-0.19075489602982998,0.3844682585239944,10
2019-08-29,단기자금,-0.22733718984656864,0.3784690926077056,9
2019-08-30,단기자금,-0.29585963984330493,0.4499321755183838,9
2019-08-31,단기자금,-0.12817676631467684,0.39688870668476306,7
2019-10-01,단기자금,-0.017108406043714948,0.45244729485202434,9
2019-10-02,단기자금,-0.23357896796531147,0.3503304151430605,9
2019-10-03,단기자금,-0.13630334780152356,0.44953032984623553,14
2019-10-04,단기자금,-0.186808102365051,0.4113132417386488,7
2019-10-06,단기자금,-0.11806049197912216,0.3702943993463265,5
2019-10-07,단기자금,-0.31032484327442944,0.39437465198198285,16
2019-10-08,단기자금,-0.2575028942754635,0.5215397788449616,13
