날짜,시가,고가,저가,종가,거래량,등락률
2023-03-21,9190,9232,9161,9171,274287,
2023-03-22,9259,9259,9232,9240,347480,0.7523716061498201
2023-03-23,9055,9137,9050,9137,327857,-1.1147186147186148
2023-03-24,9067,9085,9040,9085,362733,-0.5691145890335997
2023-03-27,9112,9199,9112,9199,268924,1.2548156301596038
2023-03-28,9320,9320,9190,9220,368093,0.22828568322643766
2023-03-29,9212,9254,9212,9244,421135,0.2603036876355748
2023-03-30,9334,9339,9296,9339,292499,1.0276936391172653
2023-03-31,9415,9415,9347,9347,311893,0.08566227647499733
2023-04-03,9455,9470,9448,9460,404320,1.2089440462180379
2023-04-04,9477,9513,9477,9499,499578,0.41226215644820297
2023-04-05,9438,9438,9400,9415,534188,-0.8843036109064112
2023-04-06,9428,9428,9405,9423,488583,0.0849707912904939
2023-04-07,9419,9419,9390,9405,476958,-0.19102196752626552
2023-04-10,9415,9443,9415,9423,499597,0.19138755980861244
2023-04-11,9477,9480,9460,9474,351383,0.5412289079910857
2023-04-12,9523,9523,9490,9494,434733,0.21110407430863415
2023-04-13,9470,9470,9433,9455,380804,-0.4107857594270065
2023-04-14,9494,9494,9477,9485,428172,0.31729243786356426
2023-04-17,9474,9513,9470,9494,431326,0.09488666315234581
2023-04-18,9523,9532,9518,9532,455438,0.4002527912365704
2023-04-19,9532,9532,9508,9513,432430,-0.19932857742341586
2023-04-20,9508,9518,9499,9513,354789,0.0
2023-04-21,9474,9474,9443,9451,356934,-0.6517397245874067
2023-04-24,9443,9443,9390,9400,463832,-0.5396254364617501
2023-04-25,9443,9460,9433,9433,496495,0.35106382978723405
2023-04-26,9375,9428,9310,9325,399496,-1.1449167815117143
2023-04-27,9194,9194,9166,9190,476291,-1.447721179624665
2023-04-28,9240,9254,9236,9254,518433,0.6964091403699674
2023-05-02,9353,9357,9339,9353,414445,1.0698076507456236
2023-05-03,9216,9325,9166,9204,605873,-1.5930717416871594
2023-05-04,9059,9104,9045,9094,769445,-1.1951325510647544
2023-05-08,9151,9151,9067,9137,456474,0.47283923466021555
2023-05-09,9109,9112,9099,9104,493382,-0.36116887380978435
2023-05-10,9127,9127,9071,9085,347394,-0.20869947275922673
2023-05-11,9076,9076,9063,9067,405251,-0.19812878370941112
2023-05-12,9040,9050,9017,9026,412995,-0.45218925774787694
2023-05-15,9026,9055,9012,9055,356121,0.3212940394416131
2023-05-16,9055,9055,9026,9035,338006,-0.22087244616234128
2023-05-17,8985,8985,8924,8928,515212,-1.1842833425567239
2023-05-18,9030,9045,9021,9035,365734,1.1984767025089607
2023-05-19,9080,9094,9076,9089,376023,0.5976757055893747
2023-05-22,9089,9104,9085,9094,215094,0.05501155242600946
2023-05-23,9094,9132,9094,9099,231019,0.05498130635583901
2023-05-24,9085,9109,9080,9089,199696,-0.10990218705352237
2023-05-25,9076,9076,8973,8993,330100,-1.0562218065793816
2023-05-26,8978,8990,8961,8990,347720,-0.033359279439564106
2023-05-30,9105,9105,9081,9100,315530,1.2235817575083427
2023-05-31,9067,9067,8998,9018,329537,-0.901098901098901
2023-06-01,8990,8990,8941,8969,302713,-0.5433577289864715
2023-06-02,9003,9018,8994,9018,226910,0.5463262348087858
2023-06-05,9142,9186,9142,9186,269176,1.8629407850964737
2023-06-07,9157,9157,9118,9133,310954,-0.5769649466579578
2023-06-08,9233,9233,9204,9221,180663,0.9635388152852293
2023-06-09,9255,9255,9228,9237,226805,0.17351697212883635
2023-06-12,9233,9237,9221,9237,240408,0.0
2023-06-13,9260,9288,9260,9283,195090,0.49799718523330083
2023-06-14,9307,9307,9298,9307,207368,0.2585371108477863
2023-06-15,9294,9298,9279,9291,172659,-0.17191361340926187
2023-06-16,9373,9421,9373,9421,199712,1.399203530298138
2023-06-19,9417,9421,9398,9413,204945,-0.08491667551215369
2023-06-20,9421,9421,9368,9383,171869,-0.3187081695527462
2023-06-21,9337,9337,9302,9312,265640,-0.75668762655867
2023-06-22,9302,9302,9265,9270,181200,-0.4510309278350515
2023-06-23,9250,9265,9213,9224,205011,-0.4962243797195253
2023-06-26,9186,9265,9172,9181,305837,-0.46617519514310496
2023-06-27,9208,9228,9208,9224,174010,0.46835856660494496
2023-06-28,9279,9283,9270,9279,209105,0.5962705984388552
2023-06-29,9274,9279,9250,9255,217249,-0.25864856126737795
2023-06-30,9323,9333,9308,9323,191296,0.7347379794705564
2023-07-03,9404,9414,9399,9409,259595,0.922449855196825
2023-07-04,9389,9459,9341,9459,253797,0.5314061005420342
2023-07-05,9464,9464,9442,9447,213194,-0.12686330478908975
2023-07-06,9409,9414,9374,9389,219545,-0.613951519000741
2023-07-07,9323,9323,9303,9318,186366,-0.7562040685909042
2023-07-10,9303,9303,9250,9260,209651,-0.6224511697789226
2023-07-11,9341,9379,9338,9379,128885,1.285097192224622
2023-07-12,9454,9479,9454,9479,169537,1.066211749653481
2023-07-13,9484,9522,9484,9512,185586,0.3481379892393712
2023-07-14,9527,9532,9503,9517,196871,0.052565180824222034
2023-07-17,9464,9473,9447,9464,163306,-0.5568981822002732
2023-07-18,9447,9464,9437,9447,142343,-0.17962806424344885
2023-07-19,9532,9566,9507,9566,223915,1.2596591510532444
2023-07-20,9611,9620,9598,9620,166959,0.5644992682416894
2023-07-21,9654,9681,9635,9681,196767,0.6340956340956341
2023-07-24,9690,9699,9664,9673,195765,-0.08263609131288091
2023-07-25,9737,9742,9723,9742,203818,0.713325752093456
2023-07-26,9723,9728,9703,9723,150702,-0.195031820981318
2023-07-27,9742,9750,9723,9746,216941,0.2365525043710789
2023-07-28,9703,9728,9686,9723,276030,-0.23599425405294477
2023-07-31,9764,9764,9733,9759,173506,0.37025609379821045
2023-08-01,9759,9764,9750,9755,156848,-0.040987806127677016
2023-08-02,9703,9713,9677,9686,247547,-0.7073295745771399
2023-08-03,9645,9654,9601,9635,241890,-0.5265331406153211
2023-08-04,9630,9673,9615,9650,246849,0.15568240788790866
2023-08-07,9611,9625,9598,9615,184070,-0.3626943005181347
2023-08-08,9699,9699,9650,9659,155812,0.4576183047321893
2023-08-09,9640,9654,9630,9650,227183,-0.09317734755150636
2023-08-10,9645,9664,9635,9654,197657,0.04145077720207254
2023-08-11,9640,9645,9611,9630,318669,-0.2486016159105034
2023-08-14,9645,9650,9598,9620,295923,-0.10384215991692627
2023-08-16,9507,9512,9484,9503,293352,-1.2162162162162162
2023-08-17,9477,9489,9454,9489,269024,-0.14732189834789014
2023-08-18,9477,9484,9459,9477,253235,-0.12646221941195068
2023-08-21,9493,9498,9477,9489,254169,0.12662234884457108
2023-08-22,9477,9493,9473,9493,215420,0.042154073137316894
2023-08-23,9427,9450,9418,9450,268231,-0.4529653428842305
2023-08-24,9503,9532,9479,9522,321277,0.7619047619047619
