keyword,date,title
MSCI ACWI,2023.06.30,"Korean pension funds sell off Kospi, Samsung Electronics in June"
MSCI ACWI,2023.06.29,코스피 1.1조 판 연기금 … 삼성전자도 2200억 덜어내
MSCI ACWI,2023.06.29,국민연금 4월 누적 수익률 8.63%…작년 손실분 만회
MSCI ACWI,2023.04.09,"대신증권, 50년간 시장 상회하는 성과 … 장기·연금투자 적합"
MSCI ACWI,2023.03.03,Korea’s pension fund reports record investment loss of $60bn in 2022
MSCI ACWI,2023.03.02,작년 코스피 급락에…국민연금 '뼈아픈 손실'
MSCI ACWI,2023.03.02,국민연금 지난해 -8% 수익률... 손실만 80조원 육박
MSCI ACWI,2023.03.02,지난해 80조 날린 국민연금...수익률 -8.22% ‘역대 최저’
MSCI ACWI,2023.02.07,“美 주식도 ETF 전성시대?”...서학개미 수익률 평균 20% 돌파
MSCI ACWI,2023.01.15,"대신증권, 산업 트렌드 이끌 기업만 선별 … 50년간 성과 꾸준"
MSCI ACWI,2023.12.29,"조엘 황 “PE투자 여전히 매력적, 분산투자로 리스크 대응”"
MSCI ACWI,2023.11.27,"대신증권, '새로운 10년' 이끌 해외기업 발굴해 장기투자"
MSCI ACWI,2023.09.10,"대신증권, 10년 트렌드 선도할 글로벌 기업에 장기 투자"
MSCI ACWI,2023.08.29,국민연금 상반기 수익률 9.09%…작년손실 만회하고 4조원 수익
MSCI ACWI,2023.08.11,자금 유입 기대감 불구 MSCI 입성 종목 약세
MSCI ACWI,2023.07.29,“한국서 돈 많이 벌었어요”…손실 메꾸고 8% 수익 올린 국민연금
MSCI ACWI,2023.07.28,작년 손실분 다 메꾼 국민연금 5월까지 누적 수익률 8.27%
MSCI ACWI,2023.07.03,"대신증권, 긴 안목으로 혁신기업 골라 … 50년간 꾸준한 성과"
