keyword,date,title
TOPIX,2025.06.30,"둘이 합치니 강했다… 임진희-이소미, LPGA ‘2인 1조’ 대회 우승 합작"
TOPIX,2025.06.24,"‘겁쟁이’ 존스의 은퇴 엔딩, 美 유명 ‘독설가’의 일침 “은퇴하겠다고? 아스피날 처리하고 가!” [UFC]"
TOPIX,2025.06.16,"깃대·디봇 불운 이겨낸 스파운, 제125회 US오픈 역전 우승 [US오픈 라이브]"
TOPIX,2025.06.16,"‘충격 억까’ 르브론의 LAL 마지막 우승, ‘버블’ 덕분이었다? 오히려 더 어렵고 힘들었다 “도망칠 곳이 없었어”"
TOPIX,2025.06.14,"[US오픈 라이브] 마지막 4개홀서 2타 줄인 매킬로이, US오픈 흥행도 살렸다"
TOPIX,2025.06.14,"[US오픈 라이브] 김시우 공동 8위, 임성재·김주형 공동 36위…US오픈 컷 통과"
TOPIX,2025.06.12,"‘미쳤다’ 천하의 르브론 향한 ‘No Bag’ 논란, ‘괴인’ 아데토쿤보가 입 열었다 “가장 위대한 선수 중 한 명인데 기술이 없다고?”"
TOPIX,2025.06.09,구글 크롬 매각 압박 독점과의 전쟁 나선 美
TOPIX,2025.06.08,‘진짜 미쳤다’ MSG에 ‘그리스 괴인’ 아데토쿤보 온다? 역대급 트레이드 예고…“쓰나미급 제안 준비 중”
TOPIX,2025.06.05,"‘부상 투혼’ 최선 다했던 KAT, 결국 무릎·손가락 수술 및 치료 결정…“빠른 복귀 위한 선택”"
TOPIX,2025.06.02,거침없는 셰플러의 질주…메모리얼 토너먼트 2연패
TOPIX,2025.05.28,“관세폭탄 피하고 싶으면 연락줘”…트럼프 때문에 무역범죄 급증한다는데
TOPIX,2025.05.27,"‘킹’ 제임스의 ‘역대 최초’ NBA 23번째 시즌은 현실로?…르브론 에이전트 “전혀 몰라, 정말이야”"
TOPIX,2025.05.27,‘맙소사’ BOS 어쩌나! 테이텀 이어 브라운 역시 수술 가능성 있어…“수술할지 말지 구단과 상의해야”
TOPIX,2025.05.24,"“그 입 XX고 시키는 대로 해” 지친 아스피날에 반응한 ‘겁쟁이’ 존스, 헤비급 통합 타이틀전은 여전히 물음표 [UFC]"
TOPIX,2025.05.23,"31년 전 밀러 떠오르게 한 할리버튼, 스티븐 A. 스미스는 인정하지 않아…“빅 샷 때문에 슈퍼스타? 그럼 오리도 슈퍼스타?”"
TOPIX,2025.05.20,“강등 시련 겪고 더 강해져…내년엔 PGA 투어 우승 노려볼래요”
TOPIX,2025.05.13,"‘미쳤다’ 돈치치 떠난 DAL, ‘1.8% 기적’ 플래그 드래프트 전체 1순위 주인공…어빙·AD·플래그 삼각 편대 예고"
TOPIX,2025.05.13,"‘맙소사’ 아데토쿤보 MIL 떠나나? 흔들리는 ‘그리스 괴인’, 그를 향한 ‘선배’ 하워드의 뜬금 조언…“야니스, 떠나지 마”"
TOPIX,2025.05.07,"‘덩크 아티스트’에서 ‘클러치 영웅’ LAC 이어 OKC도 울린 고든, 그의 근거 있는 자신감 “놓치지 않을 거라는 걸 알고 있었어”"
TOPIX,2025-05-06,힘 빼고 더 강해졌다…유해란 와이어투와이어 우승
TOPIX,2025-05-03,"‘맙소사’ 르브론, 무릎 MCL 염좌 부상에도 마지막 투혼 펼쳐…LAL, 결국 ‘광탈’ 운명이었다"
TOPIX,2025-05-02,"‘지는 해’ 르브론, ‘광탈’ 치욕에도 ‘뜨는 해’ 에드워즈에게 따뜻한 조언 전해 “이제 다음 단계로 나아가”"
TOPIX,2025-04-28,"노백-그리핀, PGA 투어 ‘최고 조합’"
TOPIX,2025-04-27,‘맙소사’ 테이텀·포르징기스 이어 브라운까지 ‘거친’ 올랜도에 당했다…‘손가락 탈구’ 브라운 극대노 “농구 같지도 않아”
TOPIX,2025-04-20,"‘르브론 멸망’ 돈치치만 보인 LAL, ‘앤트맨’ 폭발한 MIN에 치욕의 22점차 대패…심각한 PO 출발 [NBA PO]"
TOPIX,2025-04-19,"월드컵 챔피언 원해? ‘1300억’ 주시오…토트넘, 미친 ‘배짱 장사’"
TOPIX,2025-04-14,[속보] 10전 11기…그린재킷 입은 매킬로이 ‘커리어 그랜드슬램’ 달성
TOPIX,2025-04-14,매킬로이 vs 디섐보…마스터스서 펼쳐지는 PGA vs LIV ‘3차대전’[마스터스 Live]
TOPIX,2025-04-13,"18번홀 보기, 고개숙인 랑거…오거스타는 그에게 주말을 허락하지 않았다[마스터스 Live]"
TOPIX,2025-04-13,번 만큼 상금주는 마스터스…올해 총상금은 2100만달러[마스터스 Live]
TOPIX,2025-04-11,"‘4 OUT’ 제대로 미쳤던 NCAA 스타 브룸, 당당히 NBA 드래프트 도전!…오번 대학 파이널 포 이끈 주역"
TOPIX,2025-04-10,‘미쳤다’ 천하의 요키치가 르브론·돈치치와 함께할 수 있다? 美 매체 충격 주장 “리브스·하치무라 포함 트레이드 시나리오”
TOPIX,2025-04-07,"하먼, 발레로 텍사스 오픈 정상…PGA 통산 4승째"
TOPIX,2025-04-03,"‘매운맛’ 커리, 3P 12개+52점 대폭발에 11년 ‘영혼의 단짝’ 커 감독도 놀랐다 “그를 지켜보는 건 정말 경이로운 경험”"
TOPIX,2025-04-03,7이닝 비자책 호투한 스킨스 “5.1이닝보다 훨씬 낫다” [현장인터뷰]
TOPIX,2025-04-02,“3대 300kg 여자 골퍼 있으면 나와보라고 해요”…근력에 유연성 늘려 정상 우뚝 선 골프 천재 [임정우의 스리 퍼트]
