keyword,date,title
MSCI EAFE,2025.03.10,미국 아닌 국가 추종 ETF 순자산 증가 '톱5' 중 4개
MSCI EAFE,2025.03.10,"“미장만 믿으라더니”...서학개미 몰려간 선진국 ETF, 단 美는 빼고"
MSCI EAFE,2025.11.13,MSCI 선진국지수 편입되면… 불붙은 ‘국장’에 대규모 자금유입 기대
