keyword,date,title
DAX,2022.03.21,지난주 S&P500 16개월來 최대폭 상승
DAX,2022.03.21,"지난주 S&P500 2020년 11월 이후 최대폭 상승…""믿을 건 미장"""
DAX,2022.03.10,"나스닥 2% 상승 출발…유가 하락에 독일, 프랑스 증시 5~6%대 급등"
DAX,2022.03.09,ETF 희비…원유·가스 웃고 배출권 씁쓸
DAX,2022.03.08,국제 유가 급등에 코스피 사흘째 급락…2620선 후퇴
DAX,2022.03.07,우크라이나 공포에 외국인 1조 `팔자`…코스피 2%대 하락
DAX,2022.03.05,"뉴욕증시, 우크라 핵발전소 위기에 일제히 하락…나스닥 1.66%↓"
DAX,2022.03.04,우크라 원전 참사 막았지만…전세계 증시는 `놀란 가슴`
DAX,2022.03.02,경제활동 재개 기대…화장품·여행레저 ETF `쑥`
DAX,2022.02.25,"""크림반도 병합 때보다 낙폭 클 듯""…러시아-우크라 전쟁에 증시 불안감 확산 [러, 우크라 침공]"
DAX,2022.02.23,우크라이나 리스크 일단 지켜보자…관망세 속 반발 매수에 코스피 강세
DAX,2022.02.22,러 증시 대탈출…하루새 11% 폭락
DAX,2022.02.22,우크라 사태에 출렁인 글로벌 증시…얼마나 더 빠질까?
DAX,2022.02.22,"우크라이나 전운에 민감한 증시…""단기 변동성 커질 것"""
DAX,2022.02.16,"코스피, 전운 일부 해소에 2700선 회복…LG화학·카카오 단숨에 4%↑"
DAX,2022.02.15,"러 ""우크라 접경지역 병력 일부 철수"""
DAX,2022.01.25,中상하이증시 2.6% 급락…日·대만은 1.6% 내려
DAX,2022.01.24,더 센 미국發 한파 오나…코스피 2800 붕괴
DAX,2022.12.20,"“보수 0.021%”…키움투자자산운용, S&P500 최저수수료 상품 출시"
DAX,2022.12.13,美中 증시 힘 못쓸때 … 유럽펀드는 6% 올라
DAX,2022.12.13,美中 펀드 힘 못쓰는데…유럽은 3개월새 수익률 6%
DAX,2022.12.06,"달러 환산 주가 하락률…韓, 러시아 빼면 최악"
DAX,2022.11.24,‘위믹스’ 결국 상장 폐지 ‘급락’…위메이드 “가처분 신청 준비”
DAX,2022.11.12,뉴욕 증시 전날 폭등 후 약보합 조정 국면으로 시작
DAX,2022.10.24,`금융통` 수낵 총리 등판에 유럽시장 안도
DAX,2022.10.20,측근 경질·정책 폐기에도 못버틴 트러스…차기 英총리 안갯속
DAX,2022.10.20,트러스 英총리 44일만에 사임…英 역사상 최단기 불명예
DAX,2022.10.13,"뉴욕증시, `물가 공포`에 하락 출발…나스닥 2.98%↓"
DAX,2022.10.12,"Kospi plunges nearly 40% in U.S. dollar term, gov’t readies stabilization fund"
DAX,2022.10.11,달러환산 코스피 올 39% 급락…대형주 무너지고 환율까지 덮쳐
DAX,2022.09.29,영란은행 국채 100조원 매입에도…파운드화 급락 불씨 여전
DAX,2022.09.26,Kospi performs worst in U.S. dollar term among G20 indices
DAX,2022.09.06,유럽 가스값 31% 뛰고…국제유가 다시 들썩
DAX,2022.09.06,러 가스공급 중단·OPEC+ 감산 소식에…정유·가스株 ‘들썩’
