keyword,date,title
MSCI World,2020.05.25,"에셋플러스 글로벌리치투게더퇴직연금증권자투자신탁, `페북·알파벳·아마존` 美기술주 골라담아…작년 수익률 30%"
MSCI World,2020.05.19,"피델리티 글로벌 테크놀로지 펀드, 코로나發 집콕시대, 넷플릭스 등 수혜주 `콕`"
MSCI World,2020.05.13,"Douzone Bizon, Celltrion Pharm shares gain on MSCI index entry"
MSCI World,2020.05.07,Some Kospi exits speculated as market braces MSCI index adjustment next week
MSCI World,2020.02.28,"미래에셋자산운용, `미래에셋합리적인AI글로벌모멘텀펀드` 출시"
MSCI World,2020.02.28,NPS delivers record 11.3% return in 2019 on global market rally
MSCI World,2020.12.24,추가 투자는 수수료 없는 연3.5%·1년고정·DSR미적용 자금으로!
MSCI World,2020.12.04,"[원포인트 투자 레슨] 연말 증시, 저평가株 매수 타이밍 노려야"
MSCI World,2020.11.30,Foreign net buying in Korean shares near record in November
MSCI World,2020.11.15,"LG전자, 다우존스 지속가능지수 최우수…가전 부문서 7년 연속 쾌거"
MSCI World,2020.11.11,"MSCI index newly adds SK Bio, SK Chemicals and Doosan Heavy"
MSCI World,2020.10.19,"유진투자증권, 고부가 소비株 골라담아 장기간 `+α`수익"
MSCI World,2020.09.21,"삼성자산, 2040 직장인 맞춤 `삼성 밀당 다람쥐 글로벌 EMP 펀드` 출시"
MSCI World,2020.08.13,"Seegene, Alteogen, Shinpoong Pharma newly join MSCI index"
