keyword,date,title
MSCI Korea,2021.06.24,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매도상위 종목에 화학 업종 다수"
MSCI Korea,2021.06.21,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매수상위 종목에 운수장비 업종 다수"
MSCI Korea,2021.05.28,"미국서 시작된 액티브 ETF 흥행몰이, 캐시 우드의 ‘아크 ETF’ 기술주 부진에 주춤, 국내선 작년 길 열려… 지수 대비 ‘α’ 수익 추구"
MSCI Korea,2021.05.18,Korean pension fund NPS increases holdings in U.S big tech stocks in Q1
MSCI Korea,2021.05.18,Samsung Securities signs MoU with MSCI for ESG data
MSCI Korea,2021.05.12,"MSCI Korea index newly includes HMM, Hybe, SKC and GC Pharma"
MSCI Korea,2021.05.12,GC Pharma shares jump on MSCI joining despite rejection of Covid-19 antibody therapy
MSCI Korea,2021.05.06,FKI campaigns for Korea’s upgrade to MSCI developed market index
MSCI Korea,2021.04.26,Market analysts list potential stocks vulnerable to short sale once trade returns
MSCI Korea,2021.04.21,"포스코O&M, 지속성장 기반 다지기 위한 ESG 경영 실시"
MSCI Korea,2021.04.21,"""왜 내 종목만 떨어지나""…코스피 8% vs 동학개미 2%"
MSCI Korea,2021.03.25,"Kospi likely boxed in Q2, weighed down by taper tantrum signs"
MSCI Korea,2021.03.25,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매도상위 종목에 전기,전자 업종 다수"
MSCI Korea,2021.03.25,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매수상위 종목에 화학 업종 다수"
MSCI Korea,2021.03.24,"한국투자증권, 신재생에너지 투자로 기후변화 대응나서"
MSCI Korea,2021.03.19,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매수상위 종목에 전기,전자 업종 다수"
MSCI Korea,2021-03-05,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매수상위 종목에 화학 업종 다수"
MSCI Korea,2021-02-25,"국민연금, 2020년 수익률 9.7%·수익금 72조원"
MSCI Korea,2021-02-18,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매도상위 종목에 전기,전자 업종 다수"
MSCI Korea,2021-02-18,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매수상위 종목에 금융업 업종 다수"
MSCI Korea,2021-01-15,KRX claims Korean stocks undervalued against other G-20 members
MSCI Korea,2021-01-13,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매수상위 종목에 금융업 업종 다수"
MSCI Korea,2021-01-08,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매도상위 종목에 서비스업 업종 다수"
MSCI Korea,2021-01-06,美 태양광 ETF에 1조원 유입…ESG 올해 더 큰다
MSCI Korea,2021.12.28,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매수상위 종목에 전기,전자 업종 다수"
MSCI Korea,2021.12.23,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매도상위 종목에 화학 업종 다수"
MSCI Korea,2021.12.21,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 기관 순매수상위 종목에 서비스업 업종 다수"
MSCI Korea,2021.12.20,"S. Korea to remove cap on duty-free shopping, targets 3.1% GDP growth in 2022"
MSCI Korea,2021.12.16,Seoul “proactively” studying  to promote offshore trade in KRW for MSCI developed index move
MSCI Korea,2021.12.14,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매도상위 종목에 서비스업 업종 다수"
MSCI Korea,2021.12.10,Seoul revs up campaign to upgrade Korean shares to MSCI developed market index
MSCI Korea,2021.12.08,`개미 반대로 하면 꿀`…삼천피 복귀에도 개인이 많이 산 종목은 절반 이상 주가 하락
MSCI Korea,2021.12.08,"SK Bioscience is this year’s biggest IPO winner in stock price gain, Bloomberg"
MSCI Korea,2021.12.06,December 6 - 2
MSCI Korea,2021-12-06,FSC chiefs argues full-fledged short sale necessary to elevate Korea’s status on MSCI
MSCI Korea,2021-12-03,Big Data | 500대 기업 ESG 등급과 주가상승률 “ESG 등급 보고 투자했다면 수익률은 어떨까?”
MSCI Korea,2021-12-02,"[아이넷 AI 로봇 기자] 직전 거래일, KOSPI에서 외국인 순매도상위 종목에 금융업 업종 다수"
MSCI Korea,2021-11-25,Foreigners turn aggressive buyers of Korean shares in Nov
MSCI Korea,2021-11-02,"Krafton, Kakao Games likely to join MSCI Korea Index this month"
MSCI Korea,2021-10-13,"Krafton, L&F and F&F likely to join MSCI Korea Index in Nov"
MSCI Korea,2021-10-01,[원포인트 투자 레슨] 4분기엔 실적주·고배당주·정책주 부각
MSCI Korea,2021-08-12,"SK IET, SK Bioscience, Ecopro BM join MSCI Korea Index"
MSCI Korea,2021-08-09,"Kakao Bank shares rally near daily limit for the second session, to join MSCI Aug. 20"
