keyword,date,title
MSCI ACWI,2024.06.17,"대신증권, 평균 보유 5년 이상이 60% …1등 기업에 장기투자"
MSCI ACWI,2024.05.08,"대신증권, 글로벌 1등 기업 담아 종목 60% 5년이상 장투"
MSCI ACWI,2024.02.28,국민연금 작년 127조 벌어 수익률 13.59% 역대 최고
MSCI ACWI,2024.02.28,투자 ‘대박’ 노하우 뭐길래?…역대최고 수익률 거둔 국민연금
MSCI ACWI,2024.02.25,"“중국 나가, 인도 어서와”...세계 증시 자금 ‘머니 무브’"
MSCI ACWI,2024.02.04,"대신증권, 5년 투자한 종목 비중 60% … 낮은 회전율 자랑"
MSCI ACWI,2024.01.15,"대신증권, 50년된 펀드에 재간접 투자 … 장기 투자로 제격"
MSCI ACWI,2024.12.31,올해 세계 주식 20% 올랐다…주요 국가 중 한국만 ‘역주행’
MSCI ACWI,2024.12.19,"“지금이 현금 가지고 있을 때야?”…전세계 큰손, 美주식 보유 비중이 무려"
MSCI ACWI,2024.12.13,고려아연 ‘왜곡’ 주장에 MBK “최윤범 회장 주주가치 훼손 못감춘다”
MSCI ACWI,2024.11.30,"“이러니 국민연금도 등 돌리지”...9월 해외주식수익률 21%, 국내 주식선?"
MSCI ACWI,2024.11.18,"대신증권, 세계적 자산운용사 협업 … 트렌드 선도기업 '장투'"
MSCI ACWI,2024.11.05,"대신증권, 캐피털그룹 운용 '뉴 퍼스펙티브 펀드'에 100% 투자"
MSCI ACWI,2024.08.29,"거버넌스포럼, “현대차 밸류업 계획은 ‘A-학점’”"
