keyword,date,title
MSCI World,2022.06.30,Korean retailers campaign for short selling ban as stock market slump persists
MSCI World,2022.06.13,"Foreigners shift towards KT, LG Uplus after SKT ownership nears highest cap"
MSCI World,2022.06.08,Promising outlook ahead for the market: analysts
MSCI World,2022.06.07,"NH아문디운용, 글로벌 백신 치료제·美 S&P500 ETF 출시"
MSCI World,2022.04.08,"삼성자산운용, `선진국MSCI 월드 ETF` 순자산 4000억 돌파"
MSCI World,2022.02.11,"KIC adds Coinbase in its portfolio, the sovereign fund’s first invest in crypto entity"
MSCI World,2022.01.17,Investors on the sidelines as they await the mega-arrival of LG Energy Solution
MSCI World,2022.12.27,"키움증권, 자체개발 AI가 내게 딱 맞는 포트폴리오 제공"
MSCI World,2022.12.26,"“DJSI 월드 13년 연속 편입”…현대건설, 국내외 최고수준 ‘ESG 경영’ 성과 입증"
MSCI World,2022.11.23,KRX probes foreign brokerages for possible stock price manipulation
MSCI World,2022.11.03,잘나가던 ETF시장에 '상폐' 주의보
MSCI World,2022.08.30,"NPS loses nearly $60 bn H1 due to sluggish stock, bond markets"
