날짜,C0_Ret,C0_Disp,C0_Vol,C0_Count,C1_Ret,C1_Disp,C1_Vol,C1_Count,C2_Ret,C2_Disp,C2_Vol,C2_Count
2025-02-26,0.00015393184658888762,7.40452303297459e-05,7.151427477592789e-05,6,0.005524861878453136,,0.005181962935512501,1,0.0011115481300341123,,0.005749311970731687,1
2025-02-27,0.0002638054721278982,9.342245846019497e-05,6.331942439720608e-05,6,0.00591715976331364,,0.005332643874193151,1,0.006986437087902697,,0.005821229801181868,1
2025-02-28,0.00013208336059637263,0.00011674820297752017,6.331285002646024e-05,6,0.01092436974789912,,0.004824508635072727,1,0.014673203168733329,,0.005611376742631698,1
2025-03-04,0.00011812130450276441,8.591806930012812e-05,6.271372760376257e-05,6,0.0008312551953448821,,0.004592025524996157,1,-0.0010030761000401345,,0.0051929690093073765,1
2025-03-05,8.22711939617952e-05,1.84448517321081e-05,6.28759436499358e-05,6,-0.0016611295681062677,,0.004582662926452207,1,-0.0038489858758953277,,0.005251147421459439,1
2025-03-06,0.00017247403540066042,8.847031132525271e-05,6.257411627697794e-05,6,-0.008735440931780358,,0.004581185169520682,1,-0.008315693982461458,,0.004807592056073131,1
2025-03-07,0.00014356905318209842,0.00010559028293402401,6.176019495427532e-05,6,0.0025178346621905767,,0.004581111601374767,1,0.0027951415358031806,,0.004818890729997379,1
2025-03-10,4.9248799324626745e-05,5.891483026879639e-05,6.426345447356305e-05,6,0.0029300962745919534,,0.004618087892935615,1,0.004138793161700072,,0.004897915362328821,1
2025-03-11,0.00010872532450889594,4.9330702644120856e-05,6.405030811827105e-05,6,0.002086811352253859,,0.004457517636159309,1,0.004205851180161924,,0.004933062265868184,1
2025-03-12,7.568262722890129e-05,4.7432447579129564e-05,6.487287357610097e-05,6,-0.0016659725114535062,,0.004477938113811768,1,-0.0056960010721884835,,0.005114736122458569,1
2025-03-13,0.00013858792878670054,0.0001215439955374671,6.34853734617671e-05,6,0.0008343763037130802,,0.004448337330460444,1,0.0022746036292564664,,0.005138326720924522,1
2025-03-14,0.0001743548993845175,9.596308415164094e-05,6.171541051480103e-05,6,-0.0012505210504376585,,0.004381700044864972,1,0.000420266953568893,,0.005052186016584231,1
2025-03-17,8.003144761166887e-05,1.894164784982162e-05,6.248527042173184e-05,6,-0.004590984974958245,,0.004501332324983103,1,-0.0036967955504024763,,0.00511163828054833,1
2025-03-18,4.889564651537152e-05,5.573181855465536e-05,6.417820073045366e-05,6,0.0037735849056603765,,0.00449991153887734,1,0.003204533571705692,,0.005121910645270606,1
2025-03-19,3.6077310666552766e-05,0.00010338828637466012,6.509924131649694e-05,6,0.0025062656641603454,,0.00437669810550456,1,0.0013449673004826135,,0.005109387719903838,1
