date,ticker,name,end,AUM,target_5d,sector,domestic_mean,domestic_std,domestic_count,global_mean,global_std,global_count
2019-01-02,A148070,KIWOOM 국고채10년,104231,4985.98575674,-0.004345951746755244,sovereign_kr,-0.19056018181818182,0.580215911684576,11,0.174547,0.2851500427786513,4.0
2019-01-02,A157450,TIGER 단기통안채,96776,7801.27363517,0.00034093550966924133,sovereign_kr,-0.19056018181818182,0.580215911684576,11,0.174547,0.2851500427786513,4.0
2019-01-03,A157450,TIGER 단기통안채,96794,7801.27363517,0.00029956047471929863,sovereign_kr,-0.18642314285714287,0.42277226860986117,21,-0.7126703333333334,0.20647055162742534,3.0
2019-01-03,A148070,KIWOOM 국고채10년,104265,4985.98575674,-0.0015645474883201572,sovereign_kr,-0.18642314285714287,0.42277226860986117,21,-0.7126703333333334,0.20647055162742534,3.0
2019-01-04,A148070,KIWOOM 국고채10년,104015,4985.98575674,-0.000577006314994255,sovereign_kr,-0.09305447826086956,0.2863092928560221,23,-0.5871955,0.45011094288464043,2.0
2019-01-04,A157450,TIGER 단기통안채,96799,7801.27363517,0.00035118162648150925,sovereign_kr,-0.09305447826086956,0.2863092928560221,23,-0.5871955,0.45011094288464043,2.0
2019-01-07,A148070,KIWOOM 국고채10년,104059,4985.98575674,-0.0002018289554513718,sovereign_kr,-0.21044900000000002,0.524287383154915,15,0.018229,,1.0
2019-01-07,A157450,TIGER 단기통안채,96804,7801.27363517,0.000299529534301921,sovereign_kr,-0.21044900000000002,0.524287383154915,15,0.018229,,1.0
2019-01-08,A157450,TIGER 단기통안채,96809,7801.27363517,0.0002478801099233236,sovereign_kr,0.020049,0.4323473415247727,14,0.449762,0.5904341622907672,2.0
2019-01-08,A148070,KIWOOM 국고채10년,103929,4985.98575674,0.0027001203111641533,sovereign_kr,0.020049,0.4323473415247727,14,0.449762,0.5904341622907672,2.0
2019-01-09,A157450,TIGER 단기통안채,96809,7801.27363517,0.000351145357128887,sovereign_kr,-0.16608166666666666,0.4077420840171721,6,-0.180934,0.2083673978529271,2.0
2019-01-09,A148070,KIWOOM 국고채10년,103779,4985.98575674,0.003606934989268615,sovereign_kr,-0.16608166666666666,0.4077420840171721,6,-0.180934,0.2083673978529271,2.0
2019-01-10,A157450,TIGER 단기통안채,96823,7801.27363517,0.00029947076511405873,sovereign_kr,-0.14345166666666667,0.4065784992909696,12,-0.09636700000000001,0.23854070861490284,5.0
2019-01-10,A148070,KIWOOM 국고채10년,104102,4985.98575674,0.0006625919108517346,sovereign_kr,-0.14345166666666667,0.4065784992909696,12,-0.09636700000000001,0.23854070861490284,5.0
2019-01-11,A157450,TIGER 단기통안채,96833,7801.27363517,0.00024781868060120443,sovereign_kr,0.117635,0.18548141302432436,5,-0.22811985714285712,0.45407719218558296,7.0
2019-01-11,A148070,KIWOOM 국고채10년,103955,4985.98575674,-0.00044259708993303317,sovereign_kr,0.117635,0.18548141302432436,5,-0.22811985714285712,0.45407719218558296,7.0
2019-01-14,A157450,TIGER 단기통안채,96833,7801.27363517,0.00029943984322463934,sovereign_kr,-0.047196909090909095,0.4721010703805816,11,0.013203999999999999,0.05590810476129557,2.0
2019-01-14,A148070,KIWOOM 국고채10년,104038,4985.98575674,-0.0022806124233041222,sovereign_kr,-0.047196909090909095,0.4721010703805816,11,0.013203999999999999,0.05590810476129557,2.0
2019-01-15,A148070,KIWOOM 국고채10년,104210,4985.98575674,-0.002805967400708522,sovereign_kr,0.011948714285714285,0.05968658495204844,7,-0.38665499999999997,0.28972331227914677,4.0
2019-01-15,A157450,TIGER 단기통안채,96833,7801.27363517,0.0003510583412409712,sovereign_kr,0.011948714285714285,0.05968658495204844,7,-0.38665499999999997,0.28972331227914677,4.0
2019-01-16,A148070,KIWOOM 국고채10년,104154,4985.98575674,-0.0011624166122257847,sovereign_kr,-0.13796875,0.32599837997983555,12,-0.2482315,0.1737000736916942,2.0
